surah,ayah,token_index,surface,plain,prev,next,gold,pred,candidates,certainty,needs_context,resolution_reason
52,44,4,مِنَ,من,كِسْفَاً,السَّمَاءِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
52,45,2,حَتَّى,حتى,فَذَرْهُمْ,يُلَاقُوا,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/preposition_meanings.json#48
52,47,5,دُونَ,دون,عَذَابَاً,ذَلِكَ,ISM_MUARAB,ISM_MUARAB,,Certificate,False,MASAQ:10836
53,2,1,مَا,ما,,ضَلَّ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
53,4,1,إِنْ,إن,,هُوَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
53,4,3,إِلَّا,إلا,هُوَ,وَحْيٌ,HARF,HARF,,Certificate,False,MASAQ:106
53,10,4,مَا,ما,عَبْدِهِ,أَوْحَى,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
53,11,1,مَا,ما,,كَذَبَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
53,11,4,مَا,ما,الْفُؤَادُ,رَأَى,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
53,12,3,مَا,ما,عَلَى,يَرَى,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
53,16,4,مَا,ما,السِّدْرَةَ,يَغْشَى,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
53,17,1,مَا,ما,,زَاغَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
53,18,3,مِنْ,من,رَأَى,آيَاتِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
53,23,1,إِنْ,إن,,هِيَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
53,23,3,إِلَّا,إلا,هِيَ,أَسْمَاءٌ,HARF,HARF,,Certificate,False,MASAQ:106
53,23,8,مَا,ما,وَآبَاؤُكُمْ,أَنْزَلَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
53,23,12,مِنْ,من,بِهَا,سُلْطَانٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
53,23,14,إِنْ,إن,سُلْطَانٍ,يَتَّبِعُونَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
53,23,16,إِلَّا,إلا,يَتَّبِعُونَ,الظَّنَّ,HARF,HARF,,Certificate,False,MASAQ:106
53,23,23,مِنْ,من,جَاءَهُمْ,رَبِّهِمُ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
53,24,3,مَا,ما,لِلْإِنْسَانِ,تَمَنَّى,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
53,26,2,مِنْ,من,وَكَمْ,مَلَكٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
53,26,10,إِلَّا,إلا,شَيْئَاً,مِنْ,HARF,HARF,,Certificate,False,MASAQ:106
53,26,11,مِنْ,من,إِلَّا,بَعْدِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
53,26,13,أَنْ,أن,بَعْدِ,يَأْذَنَ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
53,27,1,إِنَّ,إن,,الَّذِينَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
53,28,4,مِنْ,من,بِهِ,عِلْمٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
53,28,6,إِنْ,إن,عِلْمٍ,يَتَّبِعُونَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
53,28,8,إِلَّا,إلا,يَتَّبِعُونَ,الظَّنَّ,HARF,HARF,,Certificate,False,MASAQ:106
53,28,14,مِنَ,من,يُغْنِي,الْحَقِّ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
53,29,3,مَنْ,من,عَنْ,تَوَلَّى,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
53,29,9,إِلَّا,إلا,يُرِدْ,الْحَيَاةَ,HARF,HARF,,Certificate,False,MASAQ:106
53,30,3,مِنَ,من,مَبْلَغُهُمْ,الْعِلْمِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
53,30,5,إِنَّ,إن,الْعِلْمِ,رَبَّكَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
53,31,2,مَا,ما,وَلِلَّهِ,فِي,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
53,31,11,بِمَا,بما,أَسَاءُوا,عَمِلُوا,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
53,32,6,إِلَّا,إلا,وَالْفَوَاحِشَ,اللَّمَمَ,HARF,HARF,,Certificate,False,MASAQ:106
53,32,8,إِنَّ,إن,اللَّمَمَ,رَبَّكَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
53,32,17,مِنَ,من,أَنْشَأَكُمْ,الْأَرْضِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
53,36,4,بِمَا,بما,يُنَبَّأْ,فِي,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
53,39,4,إِلَّا,إلا,لِلْإِنْسَانِ,مَا,HARF,HARF,,Certificate,False,MASAQ:106
53,39,5,مَا,ما,إِلَّا,سَعَى,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
53,46,1,مِنْ,من,,نُطْفَةٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
53,52,3,مِنْ,من,نُوحٍ,قَبْلُ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
53,54,2,مَا,ما,فَغَشَّاهَا,غَشَّى,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
53,56,3,مِنَ,من,نَذِيرٌ,النُّذُرِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
53,58,3,مِنْ,من,لَهَا,دُونِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
53,58,4,دُونِ,دون,مِنْ,اللَّهِ,ISM_MUARAB,ISM_MUARAB,,Certificate,False,MASAQ:310
54,4,3,مِنَ,من,جَاءَهُمْ,الْأَنْبَاءِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
54,4,5,مَا,ما,الْأَنْبَاءِ,فِيهِ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
54,7,4,مِنَ,من,يَخْرُجُونَ,الْأَجْدَاثِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
54,15,5,مِنْ,من,فَهَلْ,مُدَّكِرٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
54,17,6,مِنْ,من,فَهَلْ,مُدَّكِرٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
54,22,6,مِنْ,من,فَهَلْ,مُدَّكِرٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
54,25,4,مِنْ,من,عَلَيْهِ,بَيْنِنَا,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
54,26,3,مَنِ,من,غَدَاً,الْكَذَّابُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:3539
54,28,2,أَنَّ,أن,وَنَبِّئْهُمْ,الْمَاءَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/copulative_particle.json#2
54,32,6,مِنْ,من,فَهَلْ,مُدَّكِرٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
54,34,5,إِلَّا,إلا,حَاصِبَاً,آلَ,HARF,HARF,,Certificate,False,MASAQ:106
54,35,2,مِنْ,من,نِعْمَةً,عِنْدِنَا,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
54,35,6,مَنْ,من,نَجْزِي,شَكَرَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
54,40,6,مِنْ,من,فَهَلْ,مُدَّكِرٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
54,43,3,مِنْ,من,خَيْرٌ,أُولَئِكُمْ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
54,47,1,إِنَّ,إن,,الْمُجْرِمِينَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
54,50,3,إِلَّا,إلا,أَمْرُنَا,وَاحِدَةٌ,HARF,HARF,,Certificate,False,MASAQ:106
54,51,5,مِنْ,من,فَهَلْ,مُدَّكِرٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
54,54,1,إِنَّ,إن,,الْمُتَّقِينَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
55,14,3,مِنْ,من,الْإِنْسَانَ,صَلْصَالٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
55,15,3,مِنْ,من,الْجَانَّ,مَارِجٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
55,15,5,مِنْ,من,مَارِجٍ,نَارٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
55,26,2,مَنْ,من,كُلُّ,عَلَيْهَا,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
55,29,2,مَنْ,من,يَسْأَلُهُ,فِي,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
55,33,4,إِنِ,إن,وَالْإِنْسِ,اسْتَطَعْتُمْ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/conditional_letters_tools.json#1
55,33,6,أَنْ,أن,اسْتَطَعْتُمْ,تَنْفُذُوا,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
55,33,8,مِنْ,من,تَنْفُذُوا,أَقْطَارِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
55,33,15,إِلَّا,إلا,تَنْفُذُونَ,بِسُلْطَانٍ,HARF,HARF,,Certificate,False,MASAQ:106
55,35,4,مِنْ,من,شُوَاظٌ,نَارٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
55,52,2,مِنْ,من,فِيهِمَا,كُلِّ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
55,54,5,مِنْ,من,بَطَائِنُهَا,إِسْتَبْرَقٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
55,60,4,إِلَّا,إلا,الْإِحْسَانِ,الْإِحْسَانُ,HARF,HARF,,Certificate,False,MASAQ:106
56,13,2,مِنَ,من,ثُلَّةٌ,الْأَوَّلِينَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
56,14,2,مِنَ,من,وَقَلِيلٌ,الْآخِرِينَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
56,18,4,مِنْ,من,وَكَأْسٍ,مَعِينٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
56,24,2,بِمَا,بما,جَزَاءً,كَانُوا,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
56,26,1,إِلَّا,إلا,,قِيلَاً,HARF,HARF,,Certificate,False,MASAQ:106
56,39,2,مِنَ,من,ثُلَّةٌ,الْأَوَّلِينَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
56,40,2,مِنَ,من,وَثُلَّةٌ,الْآخِرِينَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
56,43,2,مِنْ,من,وَظِلٍّ,يَحْمُومٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
56,49,2,إِنَّ,إن,قُلْ,الْأَوَّلِينَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
56,52,2,مِنْ,من,لَآكِلُونَ,شَجَرٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
56,52,4,مِنْ,من,شَجَرٍ,زَقُّومٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
56,54,3,مِنَ,من,عَلَيْهِ,الْحَمِيمِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
56,58,2,مَا,ما,أَفَرَأَيْتُمْ,تُمْنُونَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
56,61,2,أَنْ,أن,عَلَى,نُبَدِّلَ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
56,61,7,مَا,ما,فِي,لَا,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
56,63,2,مَا,ما,أَفَرَأَيْتُمْ,تَحْرُثُونَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
56,69,3,مِنَ,من,أَنْزَلْتُمُوهُ,الْمُزْنِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
56,79,3,إِلَّا,إلا,يَمَسُّهُ,الْمُطَهَّرُونَ,HARF,HARF,,Certificate,False,MASAQ:106
56,80,2,مِنْ,من,تَنْزِيلٌ,رَبِّ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
56,86,2,إِنْ,إن,فَلَوْلَا,كُنْتُمْ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
56,86,4,غَيْرَ,غير,كُنْتُمْ,مَدِينِينَ,ISM_MUARAB,ISM_MUARAB,,Certificate,False,MASAQ:870
56,87,2,إِنْ,إن,تَرْجِعُونَهَا,كُنْتُمْ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
56,88,2,إِنْ,إن,فَأَمَّا,كَانَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
56,88,4,مِنَ,من,كَانَ,الْمُقَرَّبِينَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
56,90,2,إِنْ,إن,وَأَمَّا,كَانَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
56,90,4,مِنْ,من,كَانَ,أَصْحَابِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
56,91,3,مِنْ,من,لَكَ,أَصْحَابِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
56,92,2,إِنْ,إن,وَأَمَّا,كَانَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
56,92,4,مِنَ,من,كَانَ,الْمُكَذِّبِينَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
56,93,2,مِنْ,من,فَنُزُلٌ,حَمِيمٍ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
56,95,1,إِنَّ,إن,,هَذَا,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
57,1,3,مَا,ما,لِلَّهِ,فِي,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
57,4,14,مَا,ما,يَعْلَمُ,يَلِجُ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
57,4,23,مِنَ,من,يَنْزِلُ,السَّمَاءِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
57,4,34,بِمَا,بما,وَاللَّهُ,تَعْمَلُونَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
57,8,13,إِنْ,إن,مِيثَاقَكُمْ,كُنْتُمْ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/conditional_letters_tools.json#1
57,9,9,مِنَ,من,لِيُخْرِجَكُمْ,الظُّلُمَاتِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
57,10,15,مَنْ,من,مِنْكُمْ,أَنْفَقَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
57,10,17,مِنْ,من,أَنْفَقَ,قَبْلِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
57,10,24,مِنَ,من,دَرَجَةً,الَّذِينَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
57,10,27,مِنْ,من,أَنْفَقُوا,بَعْدُ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
57,10,35,بِمَا,بما,وَاللَّهُ,تَعْمَلُونَ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,True,MASAQ:48
57,11,1,مَنْ,من,,ذَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
57,12,14,مِنْ,من,تَجْرِي,تَحْتِهَا,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
57,13,9,مِنْ,من,نَقْتَبِسْ,نُورِكُمْ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
57,13,25,مِنْ,من,وَظَاهِرُهُ,قِبَلِهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
57,14,14,حَتَّى,حتى,الْأَمَانِيُّ,جَاءَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/preposition_meanings.json#48
57,15,7,مِنَ,من,وَلَا,الَّذِينَ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
57,16,5,أَنْ,أن,آمَنُوا,تَخْشَعَ,HARF,HARF,HARF,Certificate,False,registry:plain:02_mabniyat/present_naseb_tools.json#1
57,16,12,مِنَ,من,نَزَلَ,الْحَقِّ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
57,16,19,مِنْ,من,الْكِتَابَ,قَبْلُ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
57,17,2,أَنَّ,أن,اعْلَمُوا,اللَّهَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/copulative_particle.json#2
57,18,1,إِنَّ,إن,,الْمُصَّدِّقِينَ,HARF,HARF,HARF,Certificate,False,registry:exact:02_mabniyat/letters_answers.json#4
57,20,31,مِنَ,من,وَمَغْفِرَةٌ,اللَّهِ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#32
57,20,37,إِلَّا,إلا,الدُّنْيَا,مَتَاعُ,HARF,HARF,,Certificate,False,MASAQ:106
57,21,4,مِنْ,من,مَغْفِرَةٍ,رَبِّكُمْ,HARF,HARF,HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/preposition_meanings.json#34
57,21,20,مَنْ,من,يُؤْتِيهِ,يَشَاءُ,ISM_MAWSOOL,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#3
57,22,1,مَا,ما,,أَصَابَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,True,registry-exact-hypothesis:exact:02_mabniyat/relative_pronouns.json#13
