surah,ayah,token_index,surface,plain,prev,next,gold_class,pred_class,candidates,certainty,source,proof_kind,error_family
71,7,2,كُلَّمَا,كلما,وَإِنِّي,دَعَوْتُهُمْ,ISM_MUARAB,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/conditional_letters_tools.json#17,Certificate,ISM_MUARAB_to_ISM_MABNI
71,8,1,ثُمَّ,ثم,,إِنِّي,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
71,9,1,ثُمَّ,ثم,,إِنِّي,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
71,18,1,ثُمَّ,ثم,,يُعِيدُكُمْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
71,21,3,رَبِّ,رب,نُوحٌ,إِنَّهُمْ,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
71,26,3,رَبِّ,رب,نُوحٌ,لَا,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
71,28,1,رَبِّ,رب,,اغْفِرْ,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
72,1,3,إِلَيَّ,إلي,أُوحِيَ,أَنَّهُ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
72,3,5,مَا,ما,رَبِّنَا,اتَّخَذَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
72,9,9,الْآنَ,الآن,يَسْتَمِعِ,يَجِدْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/built_in_adverbs.json#4,Certificate,harf_vs_mabni
72,13,2,لَمَّا,لما,وَأَنَّا,سَمِعْنَا,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
72,19,2,لَمَّا,لما,وَأَنَّهُ,قَامَ,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
72,24,2,إِذَا,إذا,حَتَّى,رَأَوْا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
72,28,3,قَدْ,قد,أَنْ,أَبْلَغُوا,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
73,5,3,عَلَيْكَ,عليك,سَنُلْقِي,قَوْلَاً,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
73,9,1,رَبُّ,رب,,الْمَشْرِقِ,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
74,11,2,وَمَنْ,ومن,ذَرْنِي,خَلَقْتُ,ISM_MAWSOOL,HARF,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:1895,Certificate,ISM_MAWSOOL_to_HARF
74,15,1,ثُمَّ,ثم,,يَطْمَعُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
74,20,1,ثُمَّ,ثم,,قُتِلَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
74,21,1,ثُمَّ,ثم,,نَظَرَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
74,22,1,ثُمَّ,ثم,,عَبَسَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
74,23,1,ثُمَّ,ثم,,أَدْبَرَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
74,31,1,وَمَا,وما,,جَعَلْنَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
74,31,7,وَمَا,وما,مَلَائِكَةً,جَعَلْنَا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
74,31,34,مَاذَا,ماذا,وَالْكَافِرُونَ,أَرَادَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/interrogative_tools_categories.js,Certificate,harf_vs_mabni
74,31,47,وَمَا,وما,يَشَاءُ,يَعْلَمُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
74,31,53,وَمَا,وما,هُوَ,هِيَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
74,33,2,إِذْ,إذ,وَاللَّيْلِ,أَدْبَرَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
74,34,2,إِذَا,إذا,وَالصُّبْحِ,أَسْفَرَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
74,56,1,وَمَا,وما,,يَذْكُرُونَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
75,6,3,يَوْمُ,يوم,أَيَّانَ,الْقِيَامَةِ,ISM_MUARAB,HARF,,Certificate,MASAQ:16239,Certificate,ISM_MUARAB_to_HARF
75,19,1,ثُمَّ,ثم,,إِنَّ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
75,26,2,إِذَا,إذا,كَلَّا,بَلَغَتِ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
75,33,1,ثُمَّ,ثم,,ذَهَبَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
75,35,1,ثُمَّ,ثم,,أَوْلَى,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
75,38,1,ثُمَّ,ثم,,كَانَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
76,19,5,إِذَا,إذا,مُخَلَّدُونَ,رَأَيْتَهُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
76,20,3,ثَمَّ,ثم,رَأَيْتَ,رَأَيْتَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
76,23,4,عَلَيْكَ,عليك,نَزَّلْنَا,الْقُرْآنَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
76,30,1,وَمَا,وما,,تَشَاءُونَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
77,14,4,يَوْمُ,يوم,مَا,الْفَصْلِ,ISM_MUARAB,HARF,,Certificate,MASAQ:16239,Certificate,ISM_MUARAB_to_HARF
77,17,1,ثُمَّ,ثم,,نُتْبِعُهُمُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
77,35,2,يَوْمُ,يوم,هَذَا,لَا,ISM_MUARAB,HARF,,Certificate,MASAQ:16239,Certificate,ISM_MUARAB_to_HARF
77,38,2,يَوْمُ,يوم,هَذَا,الْفَصْلِ,ISM_MUARAB,HARF,,Certificate,MASAQ:16239,Certificate,ISM_MUARAB_to_HARF
78,5,1,ثُمَّ,ثم,,كَلَّا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
78,37,1,رَبِّ,رب,,السَّمَاوَاتِ,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
78,38,10,أَذِنَ,أذن,مَنْ,لَهُ,FIIL,HARF,HARF,Certificate,registry:plain:02_mabniyat/present_naseb_tools.json#3,Certificate,FIIL_to_HARF
79,12,3,إِذَاً,إذا,تِلْكَ,كَرَّةٌ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
79,16,1,إِذْ,إذ,,نَادَاهُ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
79,22,1,ثُمَّ,ثم,,أَدْبَرَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
79,43,3,مِنْ,من,أَنْتَ,ذِكْرَاهَا,ISM_MAWSOOL,HARF,HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/preposition_mean,Hypothesis,ISM_MAWSOOL_to_HARF
79,46,9,ضُحَاهَا,ضحاها,أَوْ,,HARF,ISM_MUARAB,,Certificate,MASAQ:75761,Certificate,HARF_to_ISM_MUARAB
80,7,1,وَمَا,وما,,عَلَيْكَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
80,7,2,عَلَيْكَ,عليك,وَمَا,أَلَّا,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#8,Hypothesis,harf_vs_mabni
80,20,1,ثُمَّ,ثم,,السَّبِيلَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
80,21,1,ثُمَّ,ثم,,أَمَاتَهُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
80,22,1,ثُمَّ,ثم,,إِذَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
80,22,2,إِذَا,إذا,ثُمَّ,شَاءَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
80,23,2,لَمَّا,لما,كَلَّا,يَقْضِ,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
80,26,1,ثُمَّ,ثم,,شَقَقْنَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
81,1,1,إِذَا,إذا,,الشَّمْسُ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
81,17,2,إِذَا,إذا,وَاللَّيْلِ,عَسْعَسَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
81,18,2,إِذَا,إذا,وَالصُّبْحِ,تَنَفَّسَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
81,21,2,ثَمَّ,ثم,مُطَاعٍ,أَمِينٍ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
81,22,1,وَمَا,وما,,صَاحِبُكُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
81,24,1,وَمَا,وما,,هُوَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
81,25,1,وَمَا,وما,,هُوَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
81,29,1,وَمَا,وما,,تَشَاءُونَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
81,29,7,رَبُّ,رب,اللَّهُ,الْعَالَمِينَ,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
82,1,1,إِذَا,إذا,,السَّمَاءُ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
82,6,6,الْكَرِيمِ,الكريم,بِرَبِّكَ,,JAMID,ISM_MUARAB,,Certificate,MASAQ:45123,Certificate,proper_misclassified
82,16,1,وَمَا,وما,,هُمْ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
82,17,4,يَوْمُ,يوم,مَا,الدِّينِ,ISM_MUARAB,HARF,,Certificate,MASAQ:16239,Certificate,ISM_MUARAB_to_HARF
82,18,1,ثُمَّ,ثم,,مَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
82,18,5,يَوْمُ,يوم,مَا,الدِّينِ,ISM_MUARAB,HARF,,Certificate,MASAQ:16239,Certificate,ISM_MUARAB_to_HARF
83,2,2,إِذَا,إذا,الَّذِينَ,اكْتَالُوا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
83,12,1,وَمَا,وما,,يُكَذِّبُ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
83,13,1,إِذَا,إذا,,تُتْلَى,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
83,16,1,ثُمَّ,ثم,,إِنَّهُمْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
83,17,1,ثُمَّ,ثم,,يُقَالُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
83,33,1,وَمَا,وما,,أُرْسِلُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
84,1,1,إِذَا,إذا,,السَّمَاءُ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
84,14,2,ظَنَّ,ظن,إِنَّهُ,أَنْ,FIIL,ISM_MUARAB,,Certificate,MASAQ:8761,Certificate,verb_misread_as_noun
84,18,2,إِذَا,إذا,وَالْقَمَرِ,اتَّسَقَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
84,23,2,أَعْلَمُ,أعلم,وَاللَّهُ,بِمَا,ISM_MUARAB,FIIL,,Certificate,MASAQ:477,Certificate,noun_misread_as_verb
85,1,2,ذَاتِ,ذات,وَالسَّمَاءِ,الْبُرُوجِ,ISM_MUARAB,ISM_MAWSOOL,ISM_MAWSOOL,Certificate,registry:plain:02_mabniyat/relative_pronouns.json#19,Certificate,ISM_MUARAB_to_ISM_MAWSOOL
85,5,2,ذَاتِ,ذات,النَّارِ,الْوَقُودِ,ISM_MUARAB,ISM_MAWSOOL,ISM_MAWSOOL,Certificate,registry:plain:02_mabniyat/relative_pronouns.json#19,Certificate,ISM_MUARAB_to_ISM_MAWSOOL
85,6,1,إِذْ,إذ,,هُمْ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
85,8,1,وَمَا,وما,,نَقَمُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
85,10,6,ثُمَّ,ثم,وَالْمُؤْمِنَاتِ,لَمْ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
86,4,4,لَمَّا,لما,نَفْسٍ,عَلَيْهَا,HARF,ISM_MABNI,ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/conditional_lett,Hypothesis,harf_vs_mabni
86,11,2,ذَاتِ,ذات,وَالسَّمَاءِ,الرَّجْعِ,ISM_MUARAB,ISM_MAWSOOL,ISM_MAWSOOL,Certificate,registry:plain:02_mabniyat/relative_pronouns.json#19,Certificate,ISM_MUARAB_to_ISM_MAWSOOL
86,12,2,ذَاتِ,ذات,وَالْأَرْضِ,الصَّدْعِ,ISM_MUARAB,ISM_MAWSOOL,ISM_MAWSOOL,Certificate,registry:plain:02_mabniyat/relative_pronouns.json#19,Certificate,ISM_MUARAB_to_ISM_MAWSOOL
87,13,1,ثُمَّ,ثم,,لَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
87,13,6,يَحْيَى,يحيى,وَلَا,,FIIL,JAMID,,Certificate,MASAQ:39372,Certificate,FIIL_to_JAMID
87,14,1,قَدْ,قد,,أَفْلَحَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
88,26,1,ثُمَّ,ثم,,إِنَّ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
89,4,2,إِذَا,إذا,وَاللَّيْلِ,يَسْرِ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
89,7,2,ذَاتِ,ذات,إِرَمَ,الْعِمَادِ,ISM_MUARAB,ISM_MAWSOOL,ISM_MAWSOOL,Certificate,registry:plain:02_mabniyat/relative_pronouns.json#19,Certificate,ISM_MUARAB_to_ISM_MAWSOOL
89,15,3,إِذَا,إذا,الْإِنْسَانُ,مَا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
89,16,2,إِذَا,إذا,وَأَمَّا,مَا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
89,21,2,إِذَا,إذا,كَلَّا,دُكَّتِ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
89,23,3,بِجَهَنَّمَ,بجهنم,يَوْمَئِذٍ,يَوْمَئِذٍ,ISM_MUARAB,JAMID,,Certificate,jamid_detector,Certificate,ISM_MUARAB_to_JAMID
90,3,3,وَلَدَ,ولد,وَمَا,,ISM_MUARAB,FIIL,,Certificate,MASAQ:58429,Certificate,noun_misread_as_verb
90,17,1,ثُمَّ,ثم,,كَانَ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
91,2,2,إِذَا,إذا,وَالْقَمَرِ,تَلَاهَا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
91,3,2,إِذَا,إذا,وَالنَّهَارِ,جَلَّاهَا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
91,4,2,إِذَا,إذا,وَاللَّيْلِ,يَغْشَاهَا,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
91,9,1,قَدْ,قد,,أَفْلَحَ,HARF,ISM_MABNI,ISM_MABNI|FIIL,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/verb_name.json#9,Hypothesis,harf_vs_mabni
91,12,1,إِذِ,إذ,,انْبَعَثَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:plain:02_mabniyat/built_in_adverbs.json#13,Certificate,harf_vs_mabni
92,1,2,إِذَا,إذا,وَاللَّيْلِ,يَغْشَى,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
92,2,2,إِذَا,إذا,وَالنَّهَارِ,تَجَلَّى,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
92,3,1,وَمَا,وما,,خَلَقَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
92,11,1,وَمَا,وما,,يُغْنِي,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
92,11,5,إِذَا,إذا,مَالُهُ,تَرَدَّى,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
92,19,1,وَمَا,وما,,لِأَحَدٍ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
93,2,2,إِذَا,إذا,وَاللَّيْلِ,سَجَى,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
93,3,1,مَا,ما,,وَدَّعَكَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
93,3,4,وَمَا,وما,رَبُّكَ,قَلَى,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
95,5,1,ثُمَّ,ثم,,رَدَدْنَاهُ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
95,7,3,بَعْدُ,بعد,يُكَذِّبُكَ,بِالدِّينِ,HARF,ISM_MUARAB,,Certificate,MASAQ:4468,Certificate,HARF_to_ISM_MUARAB
96,10,2,إِذَا,إذا,عَبْدَاً,صَلَّى,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
98,4,1,وَمَا,وما,,تَفَرَّقَ,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
98,5,1,وَمَا,وما,,أُمِرُوا,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Certificate,MASAQ:51,Certificate,harf_vs_mawsool
99,1,1,إِذَا,إذا,,زُلْزِلَتِ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
100,9,3,إِذَا,إذا,يَعْلَمُ,بُعْثِرَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
102,4,1,ثُمَّ,ثم,,كَلَّا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
102,7,1,ثُمَّ,ثم,,لَتَرَوُنَّهَا,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
102,8,1,ثُمَّ,ثم,,لَتُسْأَلُنَّ,HARF,ISM_MABNI,ISM_MABNI,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/built_in_adverbs,Hypothesis,harf_vs_mabni
106,3,2,رَبَّ,رب,فَلْيَعْبُدُوا,هَذَا,ISM_MUARAB,HARF,HARF,Certificate,registry:plain:02_mabniyat/preposition_meanings.json#40,Certificate,ISM_MUARAB_to_HARF
109,6,3,وَلِيَ,ولي,دِينُكُمْ,دِينِ,HARF,ISM_MUARAB,ISM_MABNI,Certificate,MASAQ:40424,Certificate,HARF_to_ISM_MUARAB
110,1,1,إِذَا,إذا,,جَاءَ,HARF,ISM_MABNI,ISM_MABNI,Certificate,registry:exact:02_mabniyat/built_in_adverbs.json#21,Certificate,harf_vs_mabni
111,2,1,مَا,ما,,أَغْنَى,HARF,ISM_MAWSOOL,ISM_MAWSOOL|ISM_MABNI|HARF,Hypothesis,registry-exact-hypothesis:exact:02_mabniyat/relative_pronoun,Hypothesis,harf_vs_mawsool
111,3,3,ذَاتَ,ذات,نَارَاً,لَهَبٍ,ISM_MUARAB,ISM_MAWSOOL,ISM_MAWSOOL,Certificate,registry:plain:02_mabniyat/relative_pronouns.json#19,Certificate,ISM_MUARAB_to_ISM_MAWSOOL
