sura,verse,word_no,word,truth_root,category,v2_top1_wazn,v2_top1_root,v2_top1_conf,v2_top3_roots,top1_ok,top3_ok
3,195,9,مِنْكُمْ,,no_truth,مِفْعَل,نكم,0.850,نكم | نكم | نكم,,
3,195,10,مِنْ,,no_truth,,,0.000,,,
3,195,11,ذَكَرٍ,ذكر,sound,فَعَل,ذكر,1.000,ذكر | ذكر | ذكر,yes,yes
3,195,12,أَوْ,,no_truth,,,0.000,,,
3,195,13,أُنْثَى,,no_truth,فَعْلَى,ءنث,1.000,ءنث | ءنث | ءنث,,
3,195,14,بَعْضُكُمْ,,no_truth,فَعْل,بعض,0.931,بعض | بعض | بعض,,
3,195,15,مِنْ,,no_truth,,,0.000,,,
3,195,16,بَعْضٍ,بعض,sound,فَعْل,بعض,1.000,بعض | بعض | بعض,yes,yes
3,195,17,فَالَّذِينَ,ءلل,geminate_sound,فَالَّذِينَ,فالذين,1.000,فالذين,,
3,195,18,هَاجَرُوا,هجر,sound,فَاعَلُو,هجر,0.724,هجر | هجر | هجر,yes,yes
3,195,19,وَأُخْرِجُوا,,no_truth,أُفْعِلُو,خرج,0.644,خرج | خرج | خرج,,
3,195,20,مِنْ,,no_truth,,,0.000,,,
3,195,21,دِيَارِهِمْ,,no_truth,فِعَال,دور,0.982,دور | دور | ودر,,
3,195,22,وَأُوذُوا,ءذي,weak,فُعْلُول,ءوذا,0.990,ءوذا | ءوذو | وذي,no,no
3,195,23,فِي,في,other,,,0.000,,no,no
3,195,24,سَبِيلِي,سبل,sound,فَعِيل,سبل,0.957,سبل | سبل | سبل,yes,yes
3,195,25,وَقَاتَلُوا,قتل,sound,فَاعَلُو,قتل,0.644,قتل | قتل | قتل,yes,yes
3,195,26,وَقُتِلُوا,قتل,sound,فُعْلُول,قتلا,0.761,قتلا | قتلو | قتلو,no,no
3,195,27,لَأُكَفِّرَنَّ,,no_truth,أَفَعْلَن,كفر,0.594,كفر | كفر | كفر,,
3,195,28,عَنْهُمْ,,no_truth,فَعْلَل,عنهم,0.765,عنهم | عنهم | عنهم,,
3,195,29,سَيِّئَاتِهِمْ,,no_truth,فَيْعَال,سءت,0.820,سءت | سءت | سيءت,,
3,195,30,وَلَأُدْخِلَنَّهُمْ,,no_truth,,,0.000,,,
3,195,31,جَنَّاتٍ,جنن,geminate_sound,فَعَلَ,جنن,0.931,جنن | جنن | جنن,yes,yes
3,195,32,تَجْرِي,جري,weak,تَفعِل,جري,1.000,جري | جري | جري,yes,yes
3,195,33,مِنْ,,no_truth,,,0.000,,,
3,195,34,تَحْتِهَا,تحت,sound,فَعْل,تحت,0.931,تحت | تحت | حته,yes,yes
3,195,35,الْأَنْهَارُ,,no_truth,أَفْعَال,نهر,0.973,نهر | نهر | نهر,,
3,195,36,ثَوَابَاً,,no_truth,فَعَال,ثيب,0.982,ثيب | ثيب | ثيب,,
3,195,37,مِنْ,,no_truth,,,0.000,,,
3,195,38,عِنْدِ,,no_truth,فِعْل,عند,1.000,عند | عند | عند,,
3,195,39,اللَّهِ,ءله,hamza_sound,اللَّهِ,ءله,1.000,ءله,yes,yes
3,195,40,وَاللَّهُ,ءله,hamza_sound,وَاللَّهُ,ءله,1.000,ءله,yes,yes
3,195,41,عِنْدَهُ,,no_truth,فِعْلَة,عند,1.000,عند | عند | عند,,
3,195,42,حُسْنُ,حسن,sound,فُعْل,حسن,1.000,حسن | حسن | حسن,yes,yes
3,195,43,الثَّوَابِ,ثوب,weak,فَعَال,ثيب,0.982,ثيب | ثيب | ثيب,no,no
3,196,1,لَا,,no_truth,,,0.000,,,
3,196,2,يَغُرَّنَّكَ,غرر,geminate_sound,يَفعَل,غرن,0.792,غرن | غرن | غرن,no,no
3,196,3,تَقَلُّبُ,قلب,sound,تَفَعُّل,قلب,1.000,قلب | قلب | قلب,yes,yes
3,196,4,الَّذِينَ,ءلل,geminate_sound,الَّذِينَ,الذين,1.000,الذين,,
3,196,5,كَفَرُوا,كفر,sound,فَعُول,فري,1.000,فري | فري | وفر,no,no
3,196,6,فِي,في,other,,,0.000,,no,no
3,196,7,الْبِلَادِ,,no_truth,فِعَال,بلد,0.957,بلد | بلد | بلد,,
3,197,1,مَتَاعٌ,متع,sound,فَعَال,متع,1.000,متع | متع | متع,yes,yes
3,197,2,قَلِيلٌ,قلل,geminate_sound,فَعِيل,قلل,1.000,قلل | قلل | قلل,yes,yes
3,197,3,ثُمَّ,ثم,other,فُعْل,ثمم,0.846,ثمم | ثمم | ثمم,no,no
3,197,4,مَأْوَاهُمْ,,no_truth,مَفْعَل,ءوي,1.000,ءوي | ءوي | ءوي,,
3,197,5,جَهَنَّمُ,جهم,sound,جَهَنَّمُ,N/A,1.000,N/A,,
3,197,6,وَبِئْسَ,بءس,hamza_sound,فِعْل,بءس,0.931,بءس | بءس | بءس,yes,yes
3,197,7,الْمِهَادُ,مهد,sound,فِعَال,مهد,0.957,مهد | مهد | مهد,yes,yes
3,198,1,لَكِنِ,لكن,sound,فَعِل,لكن,1.000,لكن | لكن | لكن,yes,yes
3,198,2,الَّذِينَ,ءلل,geminate_sound,الَّذِينَ,الذين,1.000,الذين,,
3,198,3,اتَّقَوْا,وقي,weak,افَّعَل,تقو,0.832,تقو | تقو | تقو,no,no
3,198,4,رَبَّهُمْ,,no_truth,فَعَلَ,ربب,0.931,ربب | ربب | ربب,,
3,198,5,لَهُمْ,,no_truth,فَعُل,لهم,1.000,لهم | لهم | لهم,,
3,198,6,جَنَّاتٌ,جنن,geminate_sound,فَعَلَ,جنن,0.931,جنن | جنن | جنن,yes,yes
3,198,7,تَجْرِي,جري,weak,تَفعِل,جري,1.000,جري | جري | جري,yes,yes
3,198,8,مِنْ,,no_truth,,,0.000,,,
3,198,9,تَحْتِهَا,تحت,sound,فَعْل,تحت,0.931,تحت | تحت | حته,yes,yes
3,198,10,الْأَنْهَارُ,,no_truth,أَفْعَال,نهر,0.973,نهر | نهر | نهر,,
3,198,11,خَالِدِينَ,خلد,sound,فَاعِل,خلد,0.957,خلد | خلد | خلد,yes,yes
3,198,12,فِيهَا,في,other,فِعل,فوه,0.956,فوه | وفه | فهو,no,no
3,198,13,نُزُلَاً,,no_truth,فَعُلَ,نزل,0.931,نزل | نزل | زول,,
3,198,14,مِنْ,,no_truth,,,0.000,,,
3,198,15,عِنْدِ,,no_truth,فِعْل,عند,1.000,عند | عند | عند,,
3,198,16,اللَّهِ,ءله,hamza_sound,اللَّهِ,ءله,1.000,ءله,yes,yes
3,198,17,وَمَا,ما,other,فَعَل,وما,1.000,وما | وما | وما,no,no
3,198,18,عِنْدَ,,no_truth,فِعْل,عند,1.000,عند | عند | عند,,
3,198,19,اللَّهِ,ءله,hamza_sound,اللَّهِ,ءله,1.000,ءله,yes,yes
3,198,20,خَيْرٌ,خير,weak,فَعْل,خير,1.000,خير | خور | خور,yes,yes
3,198,21,لِلْأَبْرَارِ,,no_truth,أَفْعَال,برر,0.951,برر | برر | برر,,
3,199,1,وَإِنَّ,ءن,other,فَعِلَ,وءن,1.000,وءن | ءين | ءني,no,no
3,199,2,مِنْ,,no_truth,,,0.000,,,
3,199,3,أَهْلِ,ءهل,hamza_sound,فَعْل,ءهل,1.000,ءهل | ءهل | ءهل,yes,yes
3,199,4,الْكِتَابِ,كتب,sound,فِعَال,كتب,0.957,كتب | كتب | كتب,yes,yes
3,199,5,لَمَنْ,,no_truth,فَعَل,لمن,0.900,لمن | لمن | لمن,,
3,199,6,يُؤْمِنُ,,no_truth,يُفْعِلُ,ءمن,1.000,ءمن | ءمن | ءمن,,
3,199,7,بِاللَّهِ,ءله,hamza_sound,بِاللَّهِ,ءله,1.000,ءله,yes,yes
3,199,8,وَمَا,ما,other,فَعَل,وما,1.000,وما | وما | وما,no,no
3,199,9,أُنْزِلَ,,no_truth,أُفْعِل,نزل,1.000,نزل | نزل | نزل,,
3,199,10,إِلَيْكُمْ,,no_truth,فِعَل,ءلو,0.956,ءلو | ءلي | وءل,,
3,199,11,وَمَا,ما,other,فَعَل,وما,1.000,وما | وما | وما,no,no
3,199,12,أُنْزِلَ,,no_truth,أُفْعِل,نزل,1.000,نزل | نزل | نزل,,
3,199,13,إِلَيْهِمْ,,no_truth,فِعَل,ءلو,0.956,ءلو | ءلي | وءل,,
3,199,14,خَاشِعِينَ,خشع,sound,فَاعِل,خشع,0.957,خشع | خشع | خشع,yes,yes
3,199,15,لِلَّهِ,ءله,hamza_sound,لِلَّهِ,ءله,1.000,ءله,yes,yes
3,199,16,لَا,,no_truth,,,0.000,,,
3,199,17,يَشْتَرُونَ,شري,weak,يَفْعَلُ,شتر,0.810,شتر | يشتر | شتر,no,no
3,199,18,بِآيَاتِ,,no_truth,فَاعَال,ءتي,1.000,ءتي | ءوي | ءيي,,
3,199,19,اللَّهِ,ءله,hamza_sound,اللَّهِ,ءله,1.000,ءله,yes,yes
3,199,20,ثَمَنَاً,,no_truth,فَعَلَ,ثمن,1.000,ثمن | ثمن | ثمن,,
3,199,21,قَلِيلَاً,,no_truth,فَعِيل,قلل,0.957,قلل | قلل | قلو,,
3,199,22,أُولَئِكَ,ءلي,weak,أَفعَل,لءي,0.842,لءي | لءي | لءي,no,no
3,199,23,لَهُمْ,,no_truth,فَعُل,لهم,1.000,لهم | لهم | لهم,,
3,199,24,أَجْرُهُمْ,,no_truth,فَعْل,ءجر,0.931,ءجر | ءجر | ءجر,,
3,199,25,عِنْدَ,,no_truth,فِعْل,عند,1.000,عند | عند | عند,,
3,199,26,رَبِّهِمْ,,no_truth,فَعْل,ربب,0.931,ربب | ربب | ربب,,
3,199,27,إِنَّ,ءن,other,فِعْل,ءنن,0.846,ءنن | ءنن | ءنن,no,no
3,199,28,اللَّهَ,ءله,hamza_sound,اللَّهَ,ءله,1.000,ءله,yes,yes
3,199,29,سَرِيعُ,سرع,sound,فَعِيل,سرع,1.000,سرع | سرع | سرع,yes,yes
3,199,30,الْحِسَابِ,حسب,sound,فِعَال,حسب,0.957,حسب | حسب | حسب,yes,yes
3,200,1,يَاأَيُّهَا,ءيي,weak,فَاعَل,يءي,0.832,يءي | يءي | يءي,no,no
3,200,2,الَّذِينَ,ءلل,geminate_sound,الَّذِينَ,الذين,1.000,الذين,,
3,200,3,آمَنُوا,,no_truth,فَاعَلُو,ءمن,0.724,ءمن | مون | مين,,
3,200,4,اصْبِرُوا,صبر,sound,افْعِلُو,صبر,0.724,صبر | صبر | صبر,yes,yes
3,200,5,وَصَابِرُوا,صبر,sound,فَاعِلُو,صبر,0.644,صبر | صبر | صبر,yes,yes
3,200,6,وَرَابِطُوا,ربط,sound,فَاعِلُو,ربط,0.644,ربط | ربط | ربط,yes,yes
3,200,7,وَاتَّقُوا,وقي,weak,افعُل,تقو,0.740,تقو | تقو | تقو,no,no
3,200,8,اللَّهَ,ءله,hamza_sound,اللَّهَ,ءله,1.000,ءله,yes,yes
3,200,9,لَعَلَّكُمْ,,no_truth,فَعَلَ,لعل,1.000,لعل | لعل | لعل,,
3,200,10,تُفْلِحُونَ,فلح,sound,تُفْعِلُ,فلح,1.000,فلح | فلح | فلح,yes,yes
4,1,1,يَاأَيُّهَا,ءيي,weak,فَاعَل,يءي,0.832,يءي | يءي | يءي,no,no
4,1,2,النَّاسُ,نوس,weak,فَعل,نوس,0.956,نوس | نسو | نسي,yes,yes
4,1,3,اتَّقُوا,وقي,weak,افعُل,تقو,0.832,تقو | تقو | تقو,no,no
4,1,4,رَبَّكُمُ,ربب,geminate_sound,فَعَلَ,ربب,0.931,ربب | ربب | ربب,yes,yes
4,1,5,الَّذِي,ءلل,geminate_sound,الَّذِي,الذي,1.000,الذي,,
4,1,6,خَلَقَكُمْ,,no_truth,فَعَلَ,خلق,1.000,خلق | خلق | خلق,,
4,1,7,مِنْ,,no_truth,,,0.000,,,
4,1,8,نَفْسٍ,نفس,sound,فَعْل,نفس,1.000,نفس | نفس | نفس,yes,yes
4,1,9,وَاحِدَةٍ,وحد,weak,فَاعِلَة,وحد,1.000,وحد | وحد | حيد,yes,yes
4,1,10,وَخَلَقَ,,no_truth,فَعَلَ,خلق,1.000,خلق | خلق | خلق,,
4,1,11,مِنْهَا,م,other,مَفعَل,نهو,1.000,نهو | نهي | نهو,no,no
4,1,12,زَوْجَهَا,زوج,weak,فَعْلَة,زوج,0.957,زوج | زوج | زوج,yes,yes
4,1,13,وَبَثَّ,بثث,geminate_sound,فَعَلَ,وبث,1.000,وبث | وبث | وبث,no,no
4,1,14,مِنْهُمَا,م,other,مُنْفَعَل,همي,1.000,همي | وهم | يهم,no,no
4,1,15,رِجَالَاً,,no_truth,فِعَال,رجل,0.957,رجل | رجل | رجل,,
4,1,16,كَثِيرَاً,,no_truth,فَعِيل,كثر,0.957,كثر | كثر | ثور,,
4,1,17,وَنِسَاءً,نسو,weak,فَعْلَاء,نوس,0.968,نوس | نسو | نسي,no,yes
4,1,18,وَاتَّقُوا,وقي,weak,افعُل,تقو,0.740,تقو | تقو | تقو,no,no
4,1,19,اللَّهَ,ءله,hamza_sound,اللَّهَ,ءله,1.000,ءله,yes,yes
4,1,20,الَّذِي,ءلل,geminate_sound,الَّذِي,الذي,1.000,الذي,,
4,1,21,تَسَاءَلُونَ,سءل,hamza_sound,تَفَاعَل,سءل,0.973,سءل | سءل | سءل,yes,yes
4,1,22,بِهِ,ب,other,,,0.000,,no,no
4,1,23,وَالْأَرْحَامَ,,no_truth,أَفْعَال,رحم,0.919,رحم | رحم | رحم,,
4,1,24,إِنَّ,ءن,other,فِعْل,ءنن,0.846,ءنن | ءنن | ءنن,no,no
4,1,25,اللَّهَ,ءله,hamza_sound,اللَّهَ,ءله,1.000,ءله,yes,yes
4,1,26,كَانَ,كون,weak,فَعل,كون,1.000,كون | كين | كون,yes,yes
4,1,27,عَلَيْكُمْ,,no_truth,فَعَل,علو,0.956,علو | علو | علو,,
4,1,28,رَقِيبَاً,,no_truth,فَعِيل,رقب,0.957,رقب | رقب | رقب,,
4,2,1,وَآتُوا,,no_truth,فَاعُول,ءتا,1.000,ءتا | ءتي | ءتي,,
4,2,2,الْيَتَامَى,يتم,weak,فَعَالَى,يتم,0.931,يتم | يتم | يتمى,yes,yes
4,2,3,أَمْوَالَهُمْ,,no_truth,أَفْعَال,ميل,0.998,ميل | مول | ميل,,
4,2,4,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
4,2,5,تَتَبَدَّلُوا,بدل,sound,تَتَفَعَّلُو,بدل,0.724,بدل | تبدل,yes,yes
4,2,6,الْخَبِيثَ,خبث,sound,فَعِيل,خبث,0.957,خبث | خبث | خبث,yes,yes
4,2,7,بِالطَّيِّبِ,طيب,weak,فَعِل,طيب,0.880,طيب | طيب | طيب,yes,yes
4,2,8,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
4,2,9,تَأْكُلُوا,ءكل,hamza_sound,تَفْعُلُو,ءكل,0.724,ءكل | ءكلو | ءكلا,yes,yes
4,2,10,أَمْوَالَهُمْ,,no_truth,أَفْعَال,ميل,0.998,ميل | مول | ميل,,
4,2,11,إِلَى,ءلي,weak,فَعَل,ءلى,1.000,ءلى | ءلي | ءلو,yes,yes
4,2,12,أَمْوَالِكُمْ,,no_truth,أَفْعَال,ميل,0.998,ميل | مول | ميل,,
4,2,13,إِنَّهُ,ءن,other,فِعَل,ءنه,0.900,ءنه | ءنن | ءنن,no,no
4,2,14,كَانَ,كون,weak,فَعل,كون,1.000,كون | كين | كون,yes,yes
4,2,15,حُوبَاً,,no_truth,فُعل,حوب,0.931,حوب | حوب | حوب,,
4,2,16,كَبِيرَاً,,no_truth,فَعِيل,كبر,0.957,كبر | كبر | بور,,
4,3,1,وَإِنْ,,no_truth,فَعِل,ءين,0.990,ءين | ءني | ءين,,
4,3,2,خِفْتُمْ,,no_truth,فُعْلُل,خفتم,0.765,خفتم | خفت | خفتم,,
4,3,3,أَلَّا,,no_truth,فَعل,ءلو,1.000,ءلو | ءلي | ءلا,,
4,3,4,تُقْسِطُوا,قسط,sound,تُفْعِلُو,قسط,0.724,قسط | قسطا | قسط,yes,yes
4,3,5,فِي,في,other,,,0.000,,no,no
4,3,6,الْيَتَامَى,يتم,weak,فَعَالَى,يتم,0.931,يتم | يتم | يتمى,yes,yes
4,3,7,فَانْكِحُوا,,no_truth,افْعِلُو,نكح,0.644,نكح | نكح | نكح,,
4,3,8,مَا,ما,other,,,0.000,,no,no
4,3,9,طَابَ,طيب,weak,فَعل,طيب,1.000,طيب | طيب | طيب,yes,yes
4,3,10,لَكُمْ,,no_truth,فَعُل,لكم,1.000,لكم | لكم | لكم,,
4,3,11,مِنَ,م,other,,,0.000,,no,no
4,3,12,النِّسَاءِ,نسو,weak,فِعَال,نسء,0.957,نسء | نسء | نسء,no,no
4,3,13,مَثْنَى,ثني,weak,مَفعَل,ثني,1.000,ثني | وثن | ثني,yes,yes
4,3,14,وَثُلَاثَ,,no_truth,فُعَال,ثلث,0.957,ثلث | ثلث | ثلث,,
4,3,15,وَرُبَاعَ,ربع,sound,فُعَال,ربع,0.957,ربع | ربع | ربع,yes,yes
4,3,16,فَإِنْ,,no_truth,فَعِل,فءن,0.900,فءن | فءن | فءن,,
4,3,17,خِفْتُمْ,,no_truth,فُعْلُل,خفتم,0.765,خفتم | خفت | خفتم,,
4,3,18,أَلَّا,,no_truth,فَعل,ءلو,1.000,ءلو | ءلي | ءلا,,
4,3,19,تَعْدِلُوا,عدل,sound,تَفْعِلُو,عدل,0.724,عدل | عدلو | عدلا,yes,yes
4,3,20,فَوَاحِدَةً,وحد,weak,فَاعِلَة,وحد,0.973,وحد | حيد | وحد,yes,yes
4,3,21,أَوْ,,no_truth,,,0.000,,,
4,3,22,مَا,ما,other,,,0.000,,no,no
4,3,23,مَلَكَتْ,,no_truth,مَفعَل,لكت,0.850,لكت | لكت | لكت,,
4,3,24,أَيْمَانُكُمْ,,no_truth,فَعْلَان,ءيم,0.973,ءيم | يمن | وءم,,
4,3,25,ذَلِكَ,ذلك,sound,ذَلِكَ,ذلك,1.000,ذلك,,
4,3,26,أَدْنَى,دنو,weak,فَعْلَى,ءدن,1.000,ءدن | دنو | ودن,no,yes
4,3,27,أَلَّا,,no_truth,فَعل,ءلو,1.000,ءلو | ءلي | ءلا,,
4,3,28,تَعُولُوا,عول,weak,فُعْلُول,عولا,0.744,عولا | عيل | عول,no,yes
4,4,1,وَآتُوا,,no_truth,فَاعُول,ءتا,1.000,ءتا | ءتي | ءتي,,
4,4,2,النِّسَاءَ,نسو,weak,فِعَال,نسء,0.957,نسء | نسء | نسء,no,no
4,4,3,صَدُقَاتِهِنَّ,صدق,sound,فَعْلَال,صدقت,0.713,صدقت | صدقت | صدقت,no,no
4,4,4,نِحْلَةً,نحل,sound,نِحْلَةً,N/A,1.000,N/A,,
4,4,5,فَإِنْ,,no_truth,فَعِل,فءن,0.900,فءن | فءن | فءن,,
4,4,6,طِبْنَ,طيب,weak,فِعْل,طبن,0.900,طبن | طبن | طبن,no,no
4,4,7,لَكُمْ,,no_truth,فَعُل,لكم,1.000,لكم | لكم | لكم,,
4,4,8,عَنْ,,no_truth,,,0.000,,,
4,4,9,شَيْءٍ,شيء,weak,فَعْل,شيء,1.000,شيء | شيء | شيء,yes,yes
4,4,10,مِنْهُ,م,other,فِعْل,منه,0.900,منه | منه | منه,no,no
4,4,11,نَفْسَاً,,no_truth,نَفْعَل,فسو,0.982,فسو | نفس | نفس,,
4,4,12,فَكُلُوهُ,ءكل,hamza_sound,فُعُل,كلي,0.944,كلي | كلو | كلو,no,no
4,4,13,هَنِيئَاً,,no_truth,فَعِيل,هنء,0.957,هنء | هنء | هنء,,
4,4,14,مَرِيئَاً,,no_truth,فَعِيل,مرء,0.957,مرء | مرء | ورء,,
4,5,1,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
4,5,2,تُؤْتُوا,,no_truth,تَفْعُل,ءتي,0.982,ءتي | ءتي | ءتي,,
4,5,3,السُّفَهَاءَ,سفه,sound,فُعَلَاء,سفه,0.973,سفه | سفه | سفه,yes,yes
4,5,4,أَمْوَالَكُمُ,مول,weak,أَفْعَال,ميل,0.998,ميل | مول | ميل,no,yes
4,5,5,الَّتِي,ءلل,geminate_sound,الَّتِي,التي,1.000,التي,,
4,5,6,جَعَلَ,جعل,sound,فَعَل,جعل,1.000,جعل | جعل | جعل,yes,yes
4,5,7,اللَّهُ,ءله,hamza_sound,اللَّهُ,ءله,1.000,ءله,yes,yes
4,5,8,لَكُمْ,,no_truth,فَعُل,لكم,1.000,لكم | لكم | لكم,,
4,5,9,قِيَامَاً,,no_truth,فِعَال,قوم,0.982,قوم | قوم | وقم,,
4,5,10,وَارْزُقُوهُمْ,,no_truth,افْعُلُو,رزق,0.644,رزق | رزق | رزق,,
4,5,11,فِيهَا,في,other,فِعل,فوه,0.956,فوه | وفه | فهو,no,no
4,5,12,وَاكْسُوهُمْ,,no_truth,افْعُل,كسو,0.920,كسو | وكس | كوس,,
4,5,13,وَقُولُوا,قول,weak,فُعْلُول,قولا,0.761,قولا | قولو | قولو,no,no
4,5,14,لَهُمْ,,no_truth,فَعُل,لهم,1.000,لهم | لهم | لهم,,
4,5,15,قَوْلَاً,,no_truth,فَعَلَ,قيل,0.956,قيل | قيل | قيل,,
4,5,16,مَعْرُوفَاً,,no_truth,مَفْعُول,عرف,0.973,عرف | عرف | معرف,,
4,6,1,وَابْتَلُوا,بلو,weak,افْعَلُو,بتل,0.644,بتل | بتل | بتل,no,no
4,6,2,الْيَتَامَى,يتم,weak,فَعَالَى,يتم,0.931,يتم | يتم | يتمى,yes,yes
4,6,3,حَتَّى,حتي,weak,فَعل,حتى,1.000,حتى | حتى | حتى,yes,yes
4,6,4,إِذَا,ءذ,other,فَعَل,ءذي,1.000,ءذي | ءذي | ءذي,no,no
4,6,5,بَلَغُوا,بلغ,sound,فَعُول,لغو,1.000,لغو | لغو | ولغ,no,no
4,6,6,النِّكَاحَ,نكح,sound,فِعَال,نكح,0.957,نكح | نكح | نكح,yes,yes
4,6,7,فَإِنْ,,no_truth,فَعِل,فءن,0.900,فءن | فءن | فءن,,
4,6,8,آنَسْتُمْ,,no_truth,فَاعَلْتُم,ءنس,0.765,ءنس | نوس | نسو,,
4,6,9,مِنْهُمْ,,no_truth,مِفْعَل,نهم,0.977,نهم | نهم | نهم,,
4,6,10,رُشْدَاً,,no_truth,فُعْل,رشد,0.931,رشد | رشد | رشد,,
4,6,11,فَادْفَعُوا,دفع,sound,افْعَلُو,دفع,0.644,دفع | دفع | دفع,yes,yes
4,6,12,إِلَيْهِمْ,,no_truth,فِعَل,ءلو,0.956,ءلو | ءلي | وءل,,
4,6,13,أَمْوَالَهُمْ,,no_truth,أَفْعَال,ميل,0.998,ميل | مول | ميل,,
4,6,14,وَلَا,,no_truth,فَعل,ولي,1.000,ولي | ولا | ولي,,
4,6,15,تَأْكُلُوهَا,ءكل,hamza_sound,تَفْعُلُو,ءكل,0.724,ءكل | ءكلو | ءكل,yes,yes
4,6,16,إِسْرَافَاً,,no_truth,إِفْعَال,سرف,0.973,سرف | سرف | سرف,,
4,6,17,وَبِدَارَاً,,no_truth,فِعَال,بدر,0.851,بدر | بدر | بدر,,
