sura,verse,word_no,word,pred,truth,truth_raw,truth_tags,n_pred,n_truth,category
77,41,5,وَعُيُونٍ,و | عي | ون,و | عيون,و | عيون | (null),CONJ | NOUN_CONCRETE | CASE_DEF_GEN,3,2,too_many_segments
77,42,1,وَفَوَاكِهَ,و | فواك | ه,و | فواكه,و | فواكه,CONJ | NOUN_CONCRETE,3,2,too_many_segments
78,2,2,النَّبَإِ,ال | نبإ,ال | نبأ,ال | نبأ,DET | NOUN_ABSTRACT,2,2,wrong_content
78,9,2,نَوْمَكُمْ,ن | وم | كم,نوم | كم,نوم | كم,GERUND | POSS_PRON,3,2,too_many_segments
78,10,3,لِبَاسَاً,ل | باس | ا,لباس | ا,لباس | ا,NOUN_ABSTRACT | CASE_INDEF_(ACC_GEN),3,2,too_many_segments
78,13,3,وَهَّاجَاً,و | هاج | ا,وهاج | ا,وهاج | ا,ADJ_INTENS | CASE_INDEF_(ACC_GEN),3,2,too_many_segments
78,19,1,وَفُتِحَتِ,و | فتحت,و | فتح | ت,و | فتح | ت | None | None,CONJ | PV_PASS | SUFF_FEM_TA | None | None,2,3,too_few_segments
78,20,1,وَسُيِّرَتِ,و | س | يرت,و | سير | ت,و | سير | ت | None | None,CONJ | PV_PASS | SUFF_FEM_TA | None | None,3,3,wrong_content
78,22,1,لِلطَّاغِينَ,ل | ال | طاغ | ين,ل | ال | طاغي | ين,ل | ال | طاغي | ين,PREP | DET | NOUN_ACTIVE_PART | NSUFF_MASC_PL_GEN,4,4,wrong_content
78,26,2,وِفَاقَاً,و | فاق | ا,وفاق | ا,وفاق | ا,GERUND | CASE_INDEF_(ACC_GEN),3,2,too_many_segments
78,28,3,كِذَّابَاً,ك | ذاب | ا,كذاب | ا,كذاب | ا,GERUND | CASE_INDEF_(ACC_GEN),3,2,too_many_segments
78,29,4,كِتَابَاً,ك | تاب | ا,كتاب | ا,كتاب | ا,NOUN_CONCRETE | CASE_INDEF_(ACC_GEN),3,2,too_many_segments
78,30,3,نَزِيدَكُمْ,نزيد | كم,ن | زيد | كم,ن | زيد | كم,IMPERF_PREF | IV | OBJ_PRON,2,3,too_few_segments
78,35,4,لَغْوَاً,ل | غو | ا,لغو | ا,لغو | ا,GERUND | CASE_INDEF_(ACC_GEN),3,2,too_many_segments
78,35,6,كِذَّابَاً,ك | ذاب | ا,كذاب | ا,كذاب | ا,GERUND | CASE_INDEF_(ACC_GEN),3,2,too_many_segments
78,37,2,السَّمَاوَاتِ,ال | سماو | ات,ال | السماو | ات,ال | السماو | ات | None,DET | NOUN_CONCRETE | NSUFF_FEM_PL | None,3,3,wrong_content
78,40,10,يَدَاهُ,ي | داه,يد | ا | ه,يد | ا | ه,NOUN_CONCRETE | NSUFF_FEM_DU_NOM | POSS_PRON,2,3,too_few_segments
78,40,13,يَالَيْتَنِي,يا | لي | ت | ني,يا | ليت | ني,يا | ليت | ني | None | None | None,VOC_PART | ANNUL_PART | PRON_1S | None | None | None,4,3,too_many_segments
79,10,2,أَإِنَّا,أإن | نا,أ | أن | نا,أ | إن | نا,INTERROG | INF_ANNUL_PART | POSS_PRON,2,3,too_few_segments
79,10,3,لَمَرْدُودُونَ,لمردود | ون,ل | مردود | ون,ل | مردود | ون,OTHER | NOUN_PASSIVE_PART | NSUFF_MASC_PL_NOM,2,3,too_few_segments
79,11,1,أَإِذَا,أإذا,أ | إذا,أ | إذا,INTERROG | ADV,1,2,too_few_segments
79,15,2,أَتَاكَ,أ | تاك,أتا | ك,أتا | ك,PV | OBJ_PRON,2,2,wrong_content
79,19,1,وَأَهْدِيَكَ,و | أهدي | ك,و | أ | هدي | ك,و | أ | هدي | ك,CONJ | IMPERF_PREF | IV | OBJ_PRON,3,4,too_few_segments
79,34,2,جَاءَتِ,جاءت,جاء | ت,جاء | ت,PV | SUFF_FEM_TA,1,2,too_few_segments
79,35,2,يَتَذَكَّرُ,يتذكر,ي | تذكر,ي | تذكر,IMPERF_PREF | IV,1,2,too_few_segments
79,36,1,وَبُرِّزَتِ,و | برزت,و | برز | ت,و | برز | ت,CONJ | PV | SUFF_FEM_TA,2,3,too_few_segments
79,36,4,يَرَى,يرى,ي | ري,ي | ري,IMPERF_PREF | IV,1,2,too_few_segments
79,42,1,يَسْأَلُونَكَ,ي | سألون | ك,ي | سأل | ون | ك,ي | سأل | ون | ك | None | None,IMPERF_PREF | IV | SUBJ_PRON | OBJ_PRON | None | None,3,4,too_few_segments
79,43,1,فِيمَ,فيم,في | م,في | م,PREP | OTHER,1,2,too_few_segments
79,44,3,مُنْتَهَاهَا,منت | ها | ها,منتها | ها,منتها | ها,NOUN_PASSIVE_PART | POSS_PRON,3,2,too_many_segments
79,46,3,يَرَوْنَهَا,يرون | ها,ي | ر | و | ن | ها,ي | ر | و | ن | ها,IV3MP | IV | SUBJ_PRON | NOON_V5 | OBJ_PRON,2,5,too_few_segments
80,3,4,يَزَّكَّى,يزكى,ي | زكى,ي | زكى,IMPERF_PREF | IV,1,2,too_few_segments
80,4,2,يَذَّكَّرُ,يذكر,ي | ذكر,ي | ذكر,IMPERF_PREF | IV,1,2,too_few_segments
80,7,3,أَلَّا,أن | لا,أن | Lا,أن | Lا,SUBJUNC_PART | OTHER,2,2,wrong_content
80,7,4,يَزَّكَّى,يزكى,ي | زكى,ي | زكى,IMPERF_PREF | IV,1,2,too_few_segments
80,15,1,بِأَيْدِي,ب | أيد | ي,ب | أيدي,ب | أيدي,PREP | NOUN_CONCRETE,3,2,too_many_segments
80,21,2,أَمَاتَهُ,أم | ات | ه,أمات | ه,أمات | ه,PV | OBJ_PRON,3,2,too_many_segments
80,23,3,يَقْضِ,يقض,ي | قض,ي | قض,IMPERF_PREF | IV,1,2,too_few_segments
80,24,1,فَلْيَنْظُرِ,فلينظر,ف | ل | ي | نظر,ف | ل | ي | نظر,CONJ | CV_PREF | IMPERF_PREF | IV,1,4,too_few_segments
80,27,1,فَأَنْبَتْنَا,ف | أنب | ت | نا,ف | أنبت | نا,ف | أنبت | نا,CONJ | PV | SUBJ_PRON,4,3,too_many_segments
80,31,2,وَأَبَّاً,وأب | ا,و | أب | ا,و | أب | ا,CONJ | NOUN_CONCRETE | CASE_INDEF_(ACC_GEN),2,3,too_few_segments
80,33,2,جَاءَتِ,جاءت,جاء | ت,جاء | ت,PV | SUFF_FEM_TA,1,2,too_few_segments
80,36,1,وَصَاحِبَتِهِ,و | صاحب | ة | ه,و | صاحب | ت | ه,و | صاحب | ت | ه,CONJ | NOUN_ACTIVE_PART | NSUFF_FEM_SG | POSS_PRON,4,4,wrong_content
80,36,2,وَبَنِيهِ,و | بني | ه,و | بن | ي | ه,و | بن | ي | ه,CONJ | NOUN_CONCRETE | NSUFF_MASC_PL_GEN | POSS_PRON,3,4,too_few_segments
80,38,1,وُجُوهٌ,و | جوه,وجوه,وجوه,NOUN_CONCRETE,2,1,too_many_segments
81,2,3,انْكَدَرَتْ,ا | نكدر | ت,انكدر | ت,انكدر | ت,PV | SUFF_FEM_TA,3,2,too_many_segments
81,3,3,سُيِّرَتْ,س | ير | ت,سير | ت,سير | ت,PV_PASS | SUFF_FEM_TA,3,2,too_many_segments
81,15,2,أُقْسِمُ,أقسم,أ | قسم,أ | قسم,IMPERF_PREF | IV,1,2,too_few_segments
81,18,3,تَنَفَّسَ,ت | نفس,تنفس,تنفس | (null),PV | PVSUFF_SUBJ:3MS,2,1,too_many_segments
81,19,2,لَقَوْلُ,لقول,ل | قول,ل | قول,OTHER | GERUND,1,2,too_few_segments
81,22,3,بِمَجْنُونٍ,ب | مجن | ون,ب | مجنون,ب | مجنون,PREP | NOUN_PASSIVE_PART,3,2,too_many_segments
81,23,4,الْمُبِينِ,ال | مب | ين,ال | مبين,ال | مبين | (null),DET | NOUN_ACTIVE_PART | CASE_DEF_NOM,3,2,too_many_segments
81,24,5,بِضَنِينٍ,ب | ضن | ين,ب | ضنين,ب | ضنين,PREP | ADJ_QUALIT,3,2,too_many_segments
81,27,5,لِلْعَالَمِينَ,ل | ال | عالم | ين,ل | ل | عالم | ين,ل | ل | عالم | ين | None,PREP | DET | NOUN_ABSTRACT | NSUFF_MASC_PL_GEN | None,4,4,wrong_content
81,29,5,يَشَاءَ,يشاء,ي | شاء,ي | شاء,IMPERF_PREF | IV,1,2,too_few_segments
82,1,3,انْفَطَرَتْ,ا | نفطر | ت,انفطر | ت,انفطر | ت,PV | SUFF_FEM_TA,3,2,too_many_segments
82,3,3,فُجِّرَتْ,ف | جر | ت,فجر | ت,فجر | ت,PV_PASS | SUFF_FEM_TA,3,2,too_many_segments
82,10,3,لَحَافِظِينَ,لحافظ | ين,ل | حافظ | ين,ل | حافظ | ين,OTHER | NOUN_ACTIVE_PART | NSUFF_MASC_PL_ACC,2,3,too_few_segments
82,11,1,كِرَامَاً,ك | رام | ا,كرام | ا,كرام | ا,ADJ_QUALIT | CASE_INDEF_(ACC_GEN),3,2,too_many_segments
82,12,3,تَفْعَلُونَ,ت | فعل | ون,ت | فعل | و | ن,ت | فعل | و | ن,IMPERF_PREF | IV | SUBJ_PRON | NOON_V5,3,4,too_few_segments
82,15,1,يَصْلَوْنَهَا,ي | صلون | ها,ي | صل | ون | ها,ي | صل | ون | ها | None | None,IMPERF_PREF | IV | SUBJ_PRON | OBJ_PRON | None | None,3,4,too_few_segments
83,3,2,كَالُوهُمْ,ك | ال | وهم,كا | و | هم,كا | و | هم,PV | SUBJ_PRON | OBJ_PRON,3,3,wrong_content
83,3,4,وَزَنُوهُمْ,و | زنو | هم,وزن | و | هم,وزن | و | هم,PV | SUBJ_PRON | OBJ_PRON,3,3,wrong_content
83,6,4,لِرَبِّ,لرب,ل | رب,ل | رب,PREP | NOUN_CONCRETE,1,2,too_few_segments
83,7,3,كِتَابَ,ك | تاب,كتاب,كتاب | (null),NOUN_CONCRETE | CASE_INDEF_GEN,2,1,too_many_segments
83,11,2,يُكَذِّبُونَ,ي | كذب | ون,ي | كذب | و | ن,ي | كذب | و | ن,IMPERF_PREF | IV | SUBJ_PRON | NOON_V5,3,4,too_few_segments
83,15,6,لَمَحْجُوبُونَ,لمحجوب | ون,ل | محجوب | ون,ل | محجوب | ون,OTHER | NOUN_PASSIVE_PART | NSUFF_MASC_PL_NOM,2,3,too_few_segments
83,16,3,لَصَالُو,لصالو,ل | صال | و,ل | صال | و,OTHER | NOUN_ACTIVE_PART | NSUFF_MASC_PL_NOM,1,3,too_few_segments
83,18,3,كِتَابَ,ك | تاب,كتاب,كتاب | (null),NOUN_CONCRETE | CASE_INDEF_GEN,2,1,too_many_segments
83,23,2,الْأَرَائِكِ,ال | أرائ | ك,ال | أرائك,ال | أرائك,DET | NOUN_CONCRETE,3,2,too_many_segments
83,24,3,وُجُوهِهِمْ,و | جوه | هم,وجوه | هم,وجوه | هم,NOUN_CONCRETE | POSS_PRON,3,2,too_many_segments
83,24,4,نَضْرَةَ,ن | ضر | ة,نضر | ة,نضر | ة,GERUND | NSUFF_FEM_SG,3,2,too_many_segments
83,26,5,فَلْيَتَنَافَسِ,فليتنافس,ف | ل | ي | تنافس,ف | ل | ي | تنافس,CONJ | OTHER | IMPERF_PREF | IV,1,4,too_few_segments
83,31,2,انْقَلَبُوا,ا | ن | قلب | وا,انقلب | وا,انقلب | وا,PV | SUBJ_PRON,4,2,too_many_segments
83,31,5,انْقَلَبُوا,ا | ن | قلب | وا,انقلب | وا,انقلب | وا,PV | SUBJ_PRON,4,2,too_many_segments
83,31,6,فَكِهِينَ,ف | ك | هين,فكه | ين,فكه | ين,ADJ_QUALIT | NSUFF_MASC_PL_ACC,3,2,too_many_segments
83,32,2,رَأَوْهُمْ,رأو | هم,رأ | و | هم,رأ | و | هم,PV | SUBJ_PRON | OBJ_PRON,2,3,too_few_segments
83,32,6,لَضَالُّونَ,لضال | ون,ل | ضال | ون,ل | ضال | ون,OTHER | NOUN_ACTIVE_PART | NSUFF_MASC_PL_NOM,2,3,too_few_segments
83,35,2,الْأَرَائِكِ,ال | أرائ | ك,ال | أرائك,ال | أرائك,DET | NOUN_CONCRETE,3,2,too_many_segments
84,1,3,انْشَقَّتْ,ا | ن | شقت,انشق | ت,انشق | ت,PV | SUFF_FEM_TA,3,2,too_many_segments
84,2,3,وَحُقَّتْ,و | حقت,و | حق | ت,و | حق | ت,CONJ | PV_PASS | SUFF_FEM_TA,2,3,too_few_segments
84,3,3,مُدَّتْ,مدت,مد | ت,مد | ت,PV_PASS | SUFF_FEM_TA,1,2,too_few_segments
84,5,3,وَحُقَّتْ,و | حقت,و | حق | ت,و | حق | ت,CONJ | PV_PASS | SUFF_FEM_TA,2,3,too_few_segments
84,7,3,أُوتِيَ,أوت | ي,أوتي,أوتي,PV_PASS,2,1,too_many_segments
84,7,4,كِتَابَهُ,ك | تاب | ه,كتاب | ه,كتاب | (null) | ه,NOUN_CONCRETE | CASE_DEF_ACC | POSS_PRON_3MS,3,2,too_many_segments
84,8,2,يُحَاسَبُ,يحاسب,ي | حاسب,ي | حاسب,IMPERF_PREF | IV_PASS,1,2,too_few_segments
84,10,3,أُوتِيَ,أوت | ي,أوتي,أوتي,PV_PASS,2,1,too_many_segments
84,10,4,كِتَابَهُ,ك | تاب | ه,كتاب | ه,كتاب | (null) | ه,NOUN_CONCRETE | CASE_DEF_ACC | POSS_PRON_3MS,3,2,too_many_segments
84,14,5,يَحُورَ,يحور,ي | حور,ي | حور,IMPERF_PREF | IV,1,2,too_few_segments
84,16,2,أُقْسِمُ,أقسم,أ | قسم,أ | قسم,IMPERF_PREF | IV,1,2,too_few_segments
84,17,3,وَسَقَ,و | سق,وسق,وسق,PV,2,1,too_many_segments
84,19,1,لَتَرْكَبُنَّ,لتركبن,ل | ت | ركب | ن,ل | ت | ركب | ن | None | None,OTHER | IMPERF_PREF | IV | EMPHATIC_NUN | None | None,1,4,too_few_segments
84,22,4,يُكَذِّبُونَ,ي | كذب | ون,ي | كذب | و | ن,ي | كذب | و | ن,IMPERF_PREF | IV | SUBJ_PRON | NOON_V5,3,4,too_few_segments
84,25,9,مَمْنُونٍ,ممن | ون,ممنون,ممنون,NOUN_PASSIVE_PART,2,1,too_many_segments
85,8,2,نَقَمُوا,ن | قم | وا,نقم | وا,نقم | وا,PV | SUBJ_PRON,3,2,too_many_segments
85,9,4,السَّمَاوَاتِ,ال | سماو | ات,ال | السماو | ات,ال | السماو | ات | None,DET | NOUN_CONCRETE | NSUFF_FEM_PL | None,3,3,wrong_content
85,10,3,فَتَنُوا,ف | ت | نوا,فتن | وا,فتن | وا,PV | SUBJ_PRON,3,2,too_many_segments
85,16,1,فَعَّالٌ,ف | عال,فعال,فعال,ADJ_INTENS,2,1,too_many_segments
85,17,2,أَتَاكَ,أ | تاك,أتا | ك,أتا | ك,PV | OBJ_PRON,2,2,wrong_content
85,20,3,وَرَائِهِمْ,و | رائ | هم,ورائ | هم,ورائ | هم,NOUN_ABSTRACT | POSS_PRON,3,2,too_many_segments
86,5,1,فَلْيَنْظُرِ,فلينظر,ف | ل | ي | نظر,ف | ل | ي | نظر,CONJ | CV_PREF | IMPERF_PREF | IV,1,4,too_few_segments
86,5,3,مِمَّ,مم,من | م,من | م,PREP | OTHER,1,2,too_few_segments
86,15,2,يَكِيدُونَ,ي | ك | يد | ون,ي | كيد | ون,ي | كيد | ون,IMPERF_PREF | IV | SUBJ_PRON,4,3,too_many_segments
86,16,1,وَأَكِيدُ,و | أكيد,و | أ | كيد,و | أ | كيد,CONJ | IMPERF_PREF | IV,2,3,too_few_segments
87,9,3,نَفَعَتِ,نفعت,نفع | ت,نفع | ت,PV | SUFF_FEM_TA,1,2,too_few_segments
87,10,1,سَيَذَّكَّرُ,س | يذكر,س | ي | ذكر,س | ي | ذكر,FUTURE_PART | IMPERF_PREF | IV,2,3,too_few_segments
87,11,1,وَيَتَجَنَّبُهَا,و | يتجنب | ها,و | ي | تجنب | ها,و | ي | تجنب | ها,CONJ | IMPERF_PREF | IV | OBJ_PRON,3,4,too_few_segments
87,13,6,يَحْيَى,ي | حيى,ي | حيا,ي | حيا,IMPERF_PREF | IV,2,2,wrong_content
88,1,2,أَتَاكَ,أ | تاك,أتا | ك,أتا | ك,PV | OBJ_PRON,2,2,wrong_content
88,2,1,وُجُوهٌ,و | جوه,وجوه,وجوه,NOUN_CONCRETE,2,1,too_many_segments
88,8,1,وُجُوهٌ,و | جوه,وجوه,وجوه,NOUN_CONCRETE,2,1,too_many_segments
88,11,4,لَاغِيَةً,ل | اغي | ة,لاغي | ة,لاغي | ة | (null),NOUN_ACTIVE_PART | NSUFF_FEM_SG | CASE_INDEF_ACC,3,2,too_many_segments
88,22,1,لَسْتَ,لست,لس | ت,لس | ت,UNINFLECTED_VERB | POSS_PRON,1,2,too_few_segments
89,2,1,وَلَيَالٍ,و | ل | يال,و | ليال,و | ليال,CONJ | NOUN_ABSTRACT,3,2,too_many_segments
89,4,3,يَسْرِ,يسر,ي | سر,ي | سر,IMPERF_PREF | IV,1,2,too_few_segments
89,6,2,تَرَ,تر,ت | ر,ت | ر,IMPERF_PREF | IV,1,2,too_few_segments
89,6,4,فَعَلَ,ف | عل,فعل,فعل,PV,2,1,too_many_segments
89,6,6,بِعَادٍ,بعاد,ب | عاد,ب | عاد,PREP | NOUN_PROP,1,2,too_few_segments
89,14,3,لَبِالْمِرْصَادِ,لبالمرصاد,ل | ب | ال | مرصاد,ل | ب | ال | مرصاد,OTHER | PREP | DET | NOUN_CONCRETE,1,4,too_few_segments
89,15,11,أَكْرَمَنِ,أكرمن,أكرم | ن,أكرم | ن | None,PV | PROTECT_NUN | None,1,2,too_few_segments
89,16,10,أَهَانَنِ,أهانن,أهان | ن,أهان | ن | None,PV | PROTECT_NUN | None,1,2,too_few_segments
89,18,2,تَحَاضُّونَ,ت | حاض | ون,تحاض | ون,تحاض | ون | None | None,IV | SUBJ_PRON | None | None,3,2,too_many_segments
89,18,5,الْمِسْكِينِ,ال | مسك | ين,ال | مسكين,ال | مسكين,DET | ADJ_INTENS,3,2,too_many_segments
89,21,3,دُكَّتِ,دكت,دك | ت,دك | ت,PV_PASS | SUFF_FEM_TA,1,2,too_few_segments
89,23,5,يَتَذَكَّرُ,يتذكر,ي | تذكر,ي | تذكر,IMPERF_PREF | IV,1,2,too_few_segments
89,24,2,يَالَيْتَنِي,يا | لي | ت | ني,يا | ليت | ني,يا | ليت | ني | None | None | None,VOC_PART | ANNUL_PART | PRON_1S | None | None | None,4,3,too_many_segments
89,24,4,لِحَيَاتِي,ل | حي | ات | ي,ل | حيا | ت | ي,ل | حيا | ت | ي,PREP | GERUND | NSUFF_FEM_SG | POSS_PRON,4,4,wrong_content
89,26,2,يُوثِقُ,يوثق,ي | وثق,ي | وثق,IMPERF_PREF | IV,1,2,too_few_segments
89,26,3,وَثَاقَهُ,و | ثاق | ه,وثاق | ه,وثاق | ه,NOUN_ABSTRACT | POSS_PRON,3,2,too_many_segments
89,27,1,يَاأَيَّتُهَا,يا | أيت | ها,يا | أي | ت | ها,يا | أي | ت | ها,VOC_PART | REL_PRON | SUFF_FEM_TA | POSS_PRON,3,4,too_few_segments
89,29,1,فَادْخُلِي,ف | ادخل | ي,ف | ا | دخل | ي,ف | ا | دخل | ي,CONJ | CV_PREF | CV | SUBJ_PRON,3,4,too_few_segments
89,30,1,وَادْخُلِي,و | ادخل | ي,و | ا | دخل | ي,و | ا | دخل | ي,CONJ | CV_PREF | CV | SUBJ_PRON,3,4,too_few_segments
89,30,2,جَنَّتِي,جنت | ي,جن | ة | ي,جن | ة | ي,NOUN_CONCRETE | NSUFF_FEM_SG | POSS_PRON,2,3,too_few_segments
90,1,2,أُقْسِمُ,أقسم,أ | قسم,أ | قسم,IMPERF_PREF | IV,1,2,too_few_segments
90,3,3,وَلَدَ,و | لد,ولد,ولد,NOUN_CONCRETE,2,1,too_many_segments
90,7,4,يَرَهُ,يره,ي | ر | ه,ي | ر | ه,IMPERF_PREF | IV | OBJ_PRON,1,3,too_few_segments
90,9,1,وَلِسَانَاً,و | ل | سان | ا,و | لسان | ا,و | لسان | ا,CONJ | NOUN_CONCRETE | CASE_INDEF_(ACC_GEN),4,3,too_many_segments
90,9,2,وَشَفَتَيْنِ,و | شفت | ين,و | شف | ت | ين,و | شف | ت | ين,CONJ | NOUN_CONCRETE | NSUFF_FEM_SG | NSUFF_FEM_DU_ACC,3,4,too_few_segments
90,17,6,وَتَوَاصَوْا,و | ت | واص | وا,و | تواص | وا,و | تواص | وا,CONJ | CV | SUBJ_PRON,4,3,too_many_segments
90,17,8,وَتَوَاصَوْا,و | ت | واص | وا,و | تواص | وا,و | تواص | وا,CONJ | CV | SUBJ_PRON,4,3,too_many_segments
91,8,1,فَأَلْهَمَهَا,ف | أل | هم | ها,ف | ألهم | ها,ف | ألهم | ها,CONJ | PV | OBJ_PRON,4,3,too_many_segments
91,8,2,فُجُورَهَا,ف | جور | ها,فجور | ها,فجور | ها,GERUND | POSS_PRON,3,2,too_many_segments
91,8,3,وَتَقْوَاهَا,و | ت | قوا | ها,و | تقوا | ها,و | تقوا | ها,CONJ | NOUN_ABSTRACT | POSS_PRON,4,3,too_many_segments
91,11,3,بِطَغْوَاهَا,ب | طغ | وا | ها,ب | طغوا | ها,ب | طغوا | ها,PREP | GERUND | POSS_PRON,4,3,too_many_segments
91,14,1,فَكَذَّبُوهُ,ف | كذبو | ه,ف | كذب | و | ه,ف | كذب | و | ه,CONJ | PV | SUBJ_PRON | OBJ_PRON,3,4,too_few_segments
91,14,2,فَعَقَرُوهَا,ف | عقرو | ها,ف | عقر | و | ها,ف | عقر | و | ها,CONJ | PV | SUBJ_PRON | OBJ_PRON,3,4,too_few_segments
92,4,3,لَشَتَّى,لشتى,ل | شتى,ل | شتى,OTHER | NOUN_ABSTRACT,1,2,too_few_segments
92,10,2,لِلْعُسْرَى,ل | ال | عسرى,ل | ل | عسرى,ل | ل | عسرى,PREP | DET | NOUN_ABSTRACT,3,3,wrong_content
92,14,1,فَأَنْذَرْتُكُمْ,ف | أنذر | ة | كم,ف | أنذر | ت | كم,ف | أنذر | ت | كم,OTHER | PV | SUBJ_PRON | OBJ_PRON,4,4,wrong_content
92,18,4,يَتَزَكَّى,يتزكى,ي | تزكى,ي | تزكى,IMPERF_PREF | IV,1,2,too_few_segments
92,19,3,عِنْدَهُ,عند | ه,عند | ح,عند | ح,ADV | POSS_PRON,2,2,wrong_content
92,21,1,وَلَسَوْفَ,و | لسوف,و | ل | سوف,و | ل | سوف,CONJ | PREFIX | FUT_PART,2,3,too_few_segments
93,3,2,وَدَّعَكَ,و | دع | ك,ودع | ك,ودع | ك,PV | OBJ_PRON,3,2,too_many_segments
93,5,1,وَلَسَوْفَ,و | لسوف,و | ل | سوف,و | ل | سوف,CONJ | PREFIX | FUT_PART,2,3,too_few_segments
93,6,2,يَجِدْكَ,يجد | ك,ي | جد | ك,ي | جد | ك,IMPERF_PREF | IV | OBJ_PRON,2,3,too_few_segments
93,11,2,بِنِعْمَةِ,ب | ن | عم | ة,ب | نعم | ة,ب | نعم | ة | (null),PREP | NOUN_ABSTRACT | NSUFF_FEM_SG | CASE_DEF_GEN,4,3,too_many_segments
94,7,2,فَرَغْتَ,ف | رغ | ت,فرغ | ت,فرغ | ت,PV | SUBJ_PRON,3,2,too_many_segments
95,1,2,وَالزَّيْتُونِ,و | ال | زيت | ون,و | ال | زيتون,و | ال | زيتون,CONJ | DET | NOUN_CONCRETE,4,3,too_many_segments
95,2,2,سِينِينَ,س | ين | ين,سين | ين,سين | ين,NOUN_ABSTRACT | NSUFF_MASC_PL_GEN,3,2,too_many_segments
95,3,3,الْأَمِينِ,ال | أم | ين,ال | أمين,ال | أمين,DET | ADJ_QUALIT,3,2,too_many_segments
95,6,9,مَمْنُونٍ,ممن | ون,ممنون,ممنون,NOUN_PASSIVE_PART,2,1,too_many_segments
95,8,3,بِأَحْكَمِ,ب | أح | كم,ب | أحكم,ب | أحكم,PREP | ADJ_COMP,3,2,too_many_segments
95,8,4,الْحَاكِمِينَ,ال | حا | كم | ين,ال | حاكم | ين,ال | حاكم | ين,DET | NOUN_ACTIVE_PART | NSUFF_MASC_PL_GEN,4,3,too_many_segments
96,6,4,لَيَطْغَى,ليطغى,ل | ي | طغى,ل | ي | طغى,OTHER | IMPERF_PREF | IV,1,3,too_few_segments
96,9,1,أَرَأَيْتَ,أرأي | ت,أ | رأي | ت,أ | رأي | ت,INTERROG | PV | SUBJ_PRON,2,3,too_few_segments
96,11,1,أَرَأَيْتَ,أرأي | ت,أ | رأي | ت,أ | رأي | ت,INTERROG | PV | SUBJ_PRON,2,3,too_few_segments
96,13,1,أَرَأَيْتَ,أرأي | ت,أ | رأي | ت,أ | رأي | ت,INTERROG | PV | SUBJ_PRON,2,3,too_few_segments
96,14,5,يَرَى,يرى,ي | ري,ي | ري,IMPERF_PREF | IV,1,2,too_few_segments
96,15,5,لَنَسْفَعَاً,ل | نسفع | ا,ل | ن | سفع | ا,ل | ن | سفع | ا,OTHER | IMPERF_PREF | IV | EMPHATIC_NUN,3,4,too_few_segments
96,17,1,فَلْيَدْعُ,فليدع,ف | ل | ي | دع,ف | ل | ي | دع,OTHER | OTHER | IMPERF_PREF | IV,1,4,too_few_segments
96,18,1,سَنَدْعُ,س | ندع,س | ن | دع,س | ن | دع,FUTURE_PART | IMPERF_PREF | IV,2,3,too_few_segments
