flag,root,word,word_plain,segment,wazn,confidence,location,alternatives
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,39:21:12,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,39:21:28,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,39:23:11,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,39:23:21,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,39:25:2,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,39:27:5,
no_root_found,N/A,سَلَمَاً,سلما,سَلَمَ,سلم,1.000,39:29:9,
low_confidence,ختصم,تَخْتَصِمُونَ,تختصمون,خْتَصِمُ,فعلل,0.697,39:31:7,خصم/فتعل@0.68 ; ختصم/فعلل@0.63 ; ختصم/فعلل@0.63
no_root_found,N/A,جَهَنَّمَ,جهنم,جَهَنَّمَ,جهنم,1.000,39:32:13,
closed_class_surface,الذي,وَالَّذِي,والذي,الَّذِي,closed_class,1.000,39:33:1,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,39:34:6,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,39:35:5,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,39:35:10,
closed_class_surface,الذين,بِالَّذِينَ,بالذين,الَّذِينَ,closed_class,1.000,39:36:6,
no_root_found,N/A,وَالْأَرْضَ,والأرض,أَرْضَ,ارض,1.000,39:38:6,
low_confidence,قيل,لَيَقُولُنَّ,ليقولن,لَيَقُولُنَّ,يفعلن,0.654,39:38:7,قول/يفعلن@0.64 ; قلو/يفعلن@0.61 ; قيل/يفعلن@0.61
closed_class_surface,التي,وَالَّتِي,والتي,الَّتِي,closed_class,1.000,39:42:6,
closed_class_surface,التي,الَّتِي,التي,الَّتِي,closed_class,1.000,39:42:12,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,39:42:23,
no_root_found,N/A,يَمْلِكُونَ,يملكون,مْلِكُ,ملك,1.000,39:43:11,
no_root_found,N/A,مُلْكُ,ملك,مُلْكُ,ملك,1.000,39:44:6,
no_root_found,N/A,وَالْأَرْضِ,والأرض,أَرْضِ,ارض,1.000,39:44:8,
low_confidence,شمءز,اشْمَأَزَّتْ,اشمأزت,شْمَأَزَّ,فعلل,0.697,39:45:5,شمءز/فعلل@0.63 ; شمءز/فعلل@0.63 ; شمءز/فعلل@0.63
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,39:45:7,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,39:45:13,
no_root_found,N/A,وَالْأَرْضِ,والأرض,أَرْضِ,ارض,1.000,39:46:5,
low_confidence,ختلف,يَخْتَلِفُونَ,يختلفون,خْتَلِفُ,فعلل,0.697,39:46:17,خلف/فتعل@0.68 ; ختلف/فعلل@0.63 ; ختلف/فعلل@0.63
closed_class_surface,الذين,لِلَّذِينَ,للذين,الَذِينَ,closed_class,1.000,39:47:3,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,39:47:7,
low_confidence,حتسب,يَحْتَسِبُونَ,يحتسبون,حْتَسِبُ,فعلل,0.697,39:47:25,حسب/فتعل@0.68 ; حتسب/فعلل@0.63 ; حتسب/فعلل@0.63
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,39:50:3,
closed_class_surface,الذين,وَالَّذِينَ,والذين,الَّذِينَ,closed_class,1.000,39:51:5,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,39:52:12,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,39:53:3,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,39:60:4,
no_root_found,N/A,جَهَنَّمَ,جهنم,جَهَنَّمَ,جهنم,1.000,39:60:12,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,39:61:3,
no_root_found,N/A,وَالْأَرْضِ,والأرض,أَرْضِ,ارض,1.000,39:63:4,
closed_class_surface,الذين,وَالَّذِينَ,والذين,الَّذِينَ,closed_class,1.000,39:63:5,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,39:65:5,
low_confidence,حبط,لَيَحْبَطَنَّ,ليحبطن,لَيَحْبَطَنَّ,يفعلن,0.638,39:65:10,حبط/يفعلن@0.64 ; حبط/يفعلن@0.64 ; حبط/يفعلن@0.64
low_confidence,كونن,وَلَتَكُونَنَّ,ولتكونن,لَتَكُونَنَّ,تفعلل,0.664,39:65:12,كين/تفعلن@0.65 ; كون/تفعلن@0.64 ; كونن/تفعلل@0.62
no_root_found,N/A,وَالْأَرْضُ,والأرض,أَرْضُ,ارض,1.000,39:67:6,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,39:68:10,
no_root_found,N/A,الْأَرْضُ,الأرض,أَرْضُ,ارض,1.000,39:69:2,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,39:71:2,
no_root_found,N/A,جَهَنَّمَ,جهنم,جَهَنَّمَ,جهنم,1.000,39:71:5,
closed_class_surface,هذا,هَذَا,هذا,هَذَا,closed_class,1.000,39:71:26,
no_root_found,N/A,جَهَنَّمَ,جهنم,جَهَنَّمَ,جهنم,1.000,39:72:4,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,39:73:2,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,39:74:4,
no_root_found,N/A,الْأَرْضَ,الأرض,أَرْضَ,ارض,1.000,39:74:8,
no_root_found,N/A,حم,حم,حم,حم,1.000,40:1:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:4:7,
no_root_found,N/A,تَقَلُّبُهُمْ,تقلبهم,قَلُّبُ,قلب,1.000,40:4:11,
no_root_found,N/A,نُوحٍ,نوح,نُوحٍ,نوح,1.000,40:5:4,
closed_class_surface,ذلك,وَكَذَلِكَ,وكذلك,ذَلِكَ,closed_class,1.000,40:6:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:6:6,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:7:1,
closed_class_surface,الذين,لِلَّذِينَ,للذين,الَذِينَ,closed_class,1.000,40:7:12,
closed_class_surface,الذين,لِلَّذِينَ,للذين,الَذِينَ,closed_class,1.000,40:7:21,
closed_class_surface,التي,الَّتِي,التي,الَّتِي,closed_class,1.000,40:8:5,
closed_class_surface,ذلك,وَذَلِكَ,وذلك,ذَلِكَ,closed_class,1.000,40:9:9,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:10:2,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,40:13:2,
no_root_found,N/A,الْمُلْكُ,الملك,مُلْكُ,ملك,1.000,40:16:11,
closed_class_surface,الذين,وَالَّذِينَ,والذين,الَّذِينَ,closed_class,1.000,40:20:4,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,40:21:4,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:21:9,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,40:21:20,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,40:22:1,
no_root_found,N/A,مُوسَى,موسى,مُوسَى,موسي,1.000,40:23:3,
no_root_found,N/A,فِرْعَوْنَ,فرعون,فِرْعَوْنَ,فرعون,1.000,40:24:2,
no_root_found,N/A,وَهَامَانَ,وهامان,هَامَانَ,هامان,1.000,40:24:3,
no_root_found,N/A,وَقَارُونَ,وقارون,قَارُونَ,قارون,1.000,40:24:4,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:25:9,
no_root_found,N/A,فِرْعَوْنُ,فرعون,فِرْعَوْنُ,فرعون,1.000,40:26:2,
no_root_found,N/A,مُوسَى,موسى,مُوسَى,موسي,1.000,40:26:5,
low_confidence,لدع,وَلْيَدْعُ,وليدع,وَلْيَدْعُ,فيعال,0.581,40:26:6,لدع/فيعال@0.58 ; ليدع/فعلال@0.58 ; ليدع/فعلال@0.58
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,40:26:17,
no_root_found,N/A,مُوسَى,موسى,مُوسَى,موسي,1.000,40:27:2,
no_root_found,N/A,فِرْعَوْنَ,فرعون,فِرْعَوْنَ,فرعون,1.000,40:28:6,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,40:28:30,
no_root_found,N/A,الْمُلْكُ,الملك,مُلْكُ,ملك,1.000,40:29:3,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,40:29:7,
no_root_found,N/A,فِرْعَوْنُ,فرعون,فِرْعَوْنُ,فرعون,1.000,40:29:16,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,40:30:2,
no_root_found,N/A,نُوحٍ,نوح,نُوحٍ,نوح,1.000,40:31:4,
no_root_found,N/A,وَعَادٍ,وعاد,عَادٍ,عاد,1.000,40:31:5,
no_root_found,N/A,وَثَمُودَ,وثمود,ثَمُودَ,ثمود,1.000,40:31:6,
closed_class_surface,الذين,وَالَّذِينَ,والذين,الَّذِينَ,closed_class,1.000,40:31:7,
no_root_found,N/A,يُوسُفُ,يوسف,يُوسُفُ,يوسف,1.000,40:34:3,
closed_class_surface,ذلك,كَذَلِكَ,كذلك,ذَلِكَ,closed_class,1.000,40:34:24,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:35:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:35:14,
closed_class_surface,ذلك,كَذَلِكَ,كذلك,ذَلِكَ,closed_class,1.000,40:35:16,
no_root_found,N/A,قَلْبِ,قلب,قَلْبِ,قلب,1.000,40:35:21,
no_root_found,N/A,فِرْعَوْنُ,فرعون,فِرْعَوْنُ,فرعون,1.000,40:36:2,
no_root_found,N/A,يَاهَامَانُ,ياهامان,هَامَانُ,هامان,1.000,40:36:3,
no_root_found,N/A,مُوسَى,موسى,مُوسَى,موسي,1.000,40:37:6,
closed_class_surface,ذلك,وَكَذَلِكَ,وكذلك,ذَلِكَ,closed_class,1.000,40:37:10,
no_root_found,N/A,لِفِرْعَوْنَ,لفرعون,فِرْعَوْنَ,فرعون,1.000,40:37:12,
no_root_found,N/A,فِرْعَوْنَ,فرعون,فِرْعَوْنَ,فرعون,1.000,40:37:20,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,40:38:2,
closed_class_surface,هذه,هَذِهِ,هذه,هَذِهِ,closed_class,1.000,40:39:3,
no_root_found,N/A,صَالِحَاً,صالحا,صَالِحَ,صالح,1.000,40:40:10,
no_root_found,N/A,فِرْعَوْنَ,فرعون,فِرْعَوْنَ,فرعون,1.000,40:45:8,
no_root_found,N/A,فِرْعَوْنَ,فرعون,فِرْعَوْنَ,فرعون,1.000,40:46:11,
closed_class_surface,الذين,لِلَّذِينَ,للذين,الَذِينَ,closed_class,1.000,40:47:7,
no_root_found,N/A,تَبَعَاً,تبعا,تَبَعَ,تبع,1.000,40:47:12,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:48:2,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:49:2,
no_root_found,N/A,جَهَنَّمَ,جهنم,جَهَنَّمَ,جهنم,1.000,40:49:6,
closed_class_surface,الذين,وَالَّذِينَ,والذين,الَّذِينَ,closed_class,1.000,40:51:4,
no_root_found,N/A,مُوسَى,موسى,مُوسَى,موسي,1.000,40:53:3,
no_root_found,N/A,إِسْرَائِيلَ,إسرائيل,إِسْرَائِيلَ,اسراءيل,1.000,40:53:7,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:56:2,
low_confidence,سعذ,فَاسْتَعِذْ,فاستعذ,اسْتَعِذْ,افتعل,0.658,40:56:18,سعذ/افتعل@0.62 ; سعذ/افتعل@0.62 ; ستعذ/افعلل@0.62
no_root_found,N/A,وَالْأَرْضِ,والأرض,أَرْضِ,ارض,1.000,40:57:3,
closed_class_surface,الذين,وَالَّذِينَ,والذين,الَّذِينَ,closed_class,1.000,40:58:5,
no_root_found,N/A,الصَّالِحَاتِ,الصالحات,صَالِحَ,صالح,1.000,40:58:8,
low_confidence,ستجب,أَسْتَجِبْ,أستجب,أَسْتَجِبْ,فعلل,0.614,40:60:4,ستجب/فعلل@0.55 ; ستجب/فعلل@0.55 ; ستجب/فعلل@0.55
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:60:7,
no_root_found,N/A,جَهَنَّمَ,جهنم,جَهَنَّمَ,جهنم,1.000,40:60:12,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,40:61:2,
closed_class_surface,ذلك,كَذَلِكَ,كذلك,ذَلِكَ,closed_class,1.000,40:63:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:63:3,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,40:64:2,
no_root_found,N/A,الْأَرْضَ,الأرض,أَرْضَ,ارض,1.000,40:64:5,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:66:6,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,40:67:2,
no_root_found,N/A,تُرَابٍ,تراب,تُرَابٍ,تراب,1.000,40:67:5,
no_root_found,N/A,عَلَقَةٍ,علقة,عَلَقَ,علق,1.000,40:67:11,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,40:68:2,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:69:4,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:70:1,
closed_class_surface,ذلك,كَذَلِكَ,كذلك,ذَلِكَ,closed_class,1.000,40:74:14,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,40:75:6,
no_root_found,N/A,جَهَنَّمَ,جهنم,جَهَنَّمَ,جهنم,1.000,40:76:3,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,40:77:9,
no_root_found,N/A,بِإِذْنِ,بإذن,إِذْنِ,اذن,1.000,40:78:22,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,40:79:2,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,40:82:4,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,40:82:9,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,40:82:19,
closed_class_surface,التي,الَّتِي,التي,الَّتِي,closed_class,1.000,40:85:10,
no_root_found,N/A,حم,حم,حم,حم,1.000,41:1:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,41:7:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,41:8:2,
no_root_found,N/A,الصَّالِحَاتِ,الصالحات,صَالِحَ,صالح,1.000,41:8:5,
closed_class_surface,الذي,بِالَّذِي,بالذي,الَّذِي,closed_class,1.000,41:9:4,
no_root_found,N/A,الْأَرْضَ,الأرض,أَرْضَ,ارض,1.000,41:9:6,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,41:9:12,
no_root_found,N/A,وَلِلْأَرْضِ,وللأرض,أَرْضِ,ارض,1.000,41:11:9,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,41:12:16,
no_root_found,N/A,عَادٍ,عاد,عَادٍ,عاد,1.000,41:13:8,
no_root_found,N/A,وَثَمُودَ,وثمود,ثَمُودَ,ثمود,1.000,41:13:9,
no_root_found,N/A,عَادٌ,عاد,عَادٌ,عاد,1.000,41:15:2,
no_root_found,N/A,الْأَرْضِ,الأرض,أَرْضِ,ارض,1.000,41:15:5,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,41:15:17,
no_root_found,N/A,ثَمُودُ,ثمود,ثَمُودُ,ثمود,1.000,41:17:2,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,41:18:2,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,41:21:9,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,41:23:3,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,41:26:2,
closed_class_surface,هذا,لِهَذَا,لهذا,هَذَا,closed_class,1.000,41:26:6,
low_confidence,ذوق,فَلَنُذِيقَنَّ,فلنذيقن,لَنُذِيقَنَّ,نفعلن,0.565,41:27:1,ذيق/نفعلن@0.48
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,41:27:2,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,41:27:8,
closed_class_surface,ذلك,ذَلِكَ,ذلك,ذَلِكَ,closed_class,1.000,41:28:1,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,41:29:2,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,41:30:2,
closed_class_surface,التي,الَّتِي,التي,الَّتِي,closed_class,1.000,41:30:17,
no_root_found,N/A,صَالِحَاً,صالحا,صَالِحَ,صالح,1.000,41:33:9,
closed_class_surface,التي,بِالَّتِي,بالتي,الَّتِي,closed_class,1.000,41:34:7,
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,41:34:11,
closed_class_surface,الذين,الَّذِينَ,الذين,الَّذِينَ,closed_class,1.000,41:35:4,
low_confidence,سعذ,فَاسْتَعِذْ,فاستعذ,اسْتَعِذْ,افتعل,0.658,41:36:6,سعذ/افتعل@0.62 ; سعذ/افتعل@0.62 ; ستعذ/افعلل@0.62
closed_class_surface,الذي,الَّذِي,الذي,الَّذِي,closed_class,1.000,41:37:14,
closed_class_surface,الذين,فَالَّذِينَ,فالذين,الَّذِينَ,closed_class,1.000,41:38:3,
no_root_found,N/A,الْأَرْضَ,الأرض,أَرْضَ,ارض,1.000,41:39:5,
